node1	node2	cor_value
Eubacterium sp. NSJ-61	Lacrimispora saccharolytica	0.326259893
Eubacterium sp. NSJ-61	Roseburia sp. NSJ-69	0.379091422
Eubacterium sp. NSJ-61	Sellimonas intestinalis	0.391873398
Eubacterium sp. NSJ-61	Anaerotruncus colihominis	0.322234851
Eubacterium sp. NSJ-61	Dysosmobacter sp. Marseille-Q4140	0.337509357
Eubacterium sp. NSJ-61	Dysosmobacter welbionis	0.397266722
Eubacterium sp. NSJ-61	Flavonifractor plautii	0.412607727
Eubacterium sp. NSJ-61	Oscillibacter sp. NSJ-62	0.348561056
Eubacterium sp. NSJ-61	Pusillibacter faecalis	0.359016822
Eubacterium sp. NSJ-61	Ruthenibacterium lactatiformans	0.466057953
Eubacterium sp. NSJ-61	Vescimonas coprocola	0.421304788
Eubacterium sp. NSJ-61	Clostridioides difficile	0.42175765
Eubacterium sp. NSJ-61	Flintibacter sp. KGMB00164	0.305271528
Eubacterium sp. NSJ-61	Intestinimonas butyriciproducens	0.324055303
Eubacterium sp. NSJ-61	[Clostridium] innocuum	0.420829377
Anaerostipes caccae	Blautia hansenii	0.302941438
Anaerostipes caccae	Blautia massiliensis	0.352035297
Anaerostipes caccae	Blautia producta	0.335137335
Anaerostipes caccae	Dorea longicatena	0.304479852
Anaerostipes caccae	Enterocloster clostridioformis	0.369133678
Anaerostipes caccae	[Clostridium] scindens	0.397874507
Anaerostipes caccae	Sellimonas intestinalis	0.311570304
Anaerostipes caccae	Flavonifractor plautii	0.397915321
Anaerostipes caccae	Ruthenibacterium lactatiformans	0.347409838
Anaerostipes caccae	Clostridioides difficile	0.358954914
Anaerostipes caccae	[Clostridium] innocuum	0.423807676
Blautia hansenii	Blautia massiliensis	0.530288635
Blautia hansenii	Blautia producta	0.447658366
Blautia hansenii	Coprococcus sp. ART55/1	0.302819104
Blautia hansenii	Dorea longicatena	0.532848245
Blautia hansenii	Enterocloster clostridioformis	0.39842877
Blautia hansenii	[Clostridium] hylemonae	0.302136626
Blautia hansenii	[Clostridium] scindens	0.495038423
Blautia hansenii	Lachnoclostridium sp. YL32	0.320234889
Blautia hansenii	Roseburia sp. NSJ-69	0.495730848
Blautia hansenii	Sellimonas intestinalis	0.417366771
Blautia hansenii	Flavonifractor plautii	0.389873355
Blautia hansenii	Ruthenibacterium lactatiformans	0.394842581
Blautia hansenii	Vescimonas coprocola	0.308021074
Blautia hansenii	Clostridioides difficile	0.432973232
Blautia hansenii	[Clostridium] innocuum	0.403796854
Blautia hansenii	Erysipelatoclostridium ramosum	0.336230516
Blautia massiliensis	Blautia producta	0.560931584
Blautia massiliensis	Coprococcus sp. ART55/1	0.361390915
Blautia massiliensis	Dorea longicatena	0.686641634
Blautia massiliensis	Enterocloster clostridioformis	0.530077862
Blautia massiliensis	[Clostridium] hylemonae	0.507092281
Blautia massiliensis	[Clostridium] scindens	0.597691595
Blautia massiliensis	Lachnoclostridium sp. YL32	0.451406809
Blautia massiliensis	Lacrimispora saccharolytica	0.34134681
Blautia massiliensis	Roseburia sp. NSJ-69	0.540717859
Blautia massiliensis	Sellimonas intestinalis	0.486153495
Blautia massiliensis	Anaerotruncus colihominis	0.355819582
Blautia massiliensis	Dysosmobacter sp. Marseille-Q4140	0.379940527
Blautia massiliensis	Dysosmobacter welbionis	0.465980867
Blautia massiliensis	Flavonifractor plautii	0.588279807
Blautia massiliensis	Oscillibacter sp. NSJ-62	0.405810496
Blautia massiliensis	Pusillibacter faecalis	0.376697327
Blautia massiliensis	Ruthenibacterium lactatiformans	0.497809563
Blautia massiliensis	Vescimonas coprocola	0.500130656
Blautia massiliensis	Vescimonas fastidiosa	0.321552672
Blautia massiliensis	Clostridioides difficile	0.54285022
Blautia massiliensis	Flintibacter sp. KGMB00164	0.366591853
Blautia massiliensis	Intestinimonas butyriciproducens	0.386771664
Blautia massiliensis	Amedibacterium intestinale	0.304152425
Blautia massiliensis	[Clostridium] innocuum	0.459338044
Blautia massiliensis	Faecalitalea cylindroides	0.321553888
Blautia massiliensis	Longicatena caecimuris	0.378002813
Blautia massiliensis	Phascolarctobacterium faecium	0.312036
Blautia massiliensis	Paracoccus kondratievae	-0.308612461
Blautia massiliensis	Acinetobacter piscicola	-0.343095274
Blautia massiliensis	Acinetobacter seifertii	-0.333404419
Blautia massiliensis	Acinetobacter sp. TTH0-4	-0.313647542
Blautia massiliensis	Akkermansia muciniphila	0.336254969
Blautia massiliensis	Yarrowia lipolytica	-0.319336911
Blautia massiliensis	Human betaherpesvirus 6B	-0.330186791
Blautia producta	Coprococcus sp. ART55/1	0.358711099
Blautia producta	Dorea longicatena	0.559769262
Blautia producta	Enterocloster clostridioformis	0.477609306
Blautia producta	[Clostridium] hylemonae	0.423139248
Blautia producta	[Clostridium] scindens	0.571345386
Blautia producta	Lachnoclostridium sp. YL32	0.407633322
Blautia producta	Lacrimispora saccharolytica	0.310925543
Blautia producta	Roseburia sp. NSJ-69	0.513751433
Blautia producta	Sellimonas intestinalis	0.433384294
Blautia producta	Dysosmobacter sp. Marseille-Q4140	0.312068493
Blautia producta	Dysosmobacter welbionis	0.392326592
Blautia producta	Flavonifractor plautii	0.466951078
Blautia producta	Oscillibacter sp. NSJ-62	0.33806597
Blautia producta	Pusillibacter faecalis	0.320231779
Blautia producta	Ruthenibacterium lactatiformans	0.515496927
Blautia producta	Vescimonas coprocola	0.445112863
Blautia producta	Vescimonas fastidiosa	0.337690072
Blautia producta	Clostridioides difficile	0.44806594
Blautia producta	Flintibacter sp. KGMB00164	0.322814365
Blautia producta	Intestinimonas butyriciproducens	0.328879415
Blautia producta	[Clostridium] innocuum	0.401869231
Blautia producta	Erysipelatoclostridium ramosum	0.300406908
Blautia producta	Faecalitalea cylindroides	0.309829995
Blautia producta	Longicatena caecimuris	0.310287937
Blautia producta	Acinetobacter piscicola	-0.316364828
Blautia producta	Akkermansia muciniphila	0.3205161
Blautia producta	Yarrowia lipolytica	-0.323158196
Blautia producta	Human betaherpesvirus 6B	-0.315481564
Coprococcus sp. ART55/1	Dorea longicatena	0.430056975
Coprococcus sp. ART55/1	Enterocloster clostridioformis	0.372605784
Coprococcus sp. ART55/1	[Clostridium] scindens	0.375405804
Coprococcus sp. ART55/1	Roseburia sp. NSJ-69	0.37849923
Coprococcus sp. ART55/1	Sellimonas intestinalis	0.31744375
Coprococcus sp. ART55/1	Dysosmobacter welbionis	0.387214734
Coprococcus sp. ART55/1	Flavonifractor plautii	0.34976618
Coprococcus sp. ART55/1	Oscillibacter sp. NSJ-62	0.365950278
Coprococcus sp. ART55/1	Pusillibacter faecalis	0.311777072
Coprococcus sp. ART55/1	Ruminococcus bicirculans	0.313993451
Coprococcus sp. ART55/1	Ruthenibacterium lactatiformans	0.426674874
Coprococcus sp. ART55/1	Vescimonas coprocola	0.363817491
Coprococcus sp. ART55/1	Clostridioides difficile	0.318720413
Coprococcus sp. ART55/1	Flintibacter sp. KGMB00164	0.303471428
Coprococcus sp. ART55/1	Intestinimonas butyriciproducens	0.310834536
Coprococcus sp. ART55/1	Longicatena caecimuris	0.3151309
Coprococcus sp. ART55/1	Akkermansia muciniphila	0.319594238
Dorea longicatena	Enterocloster clostridioformis	0.491423178
Dorea longicatena	Lachnoanaerobaculum umeaense	0.301756126
Dorea longicatena	[Clostridium] hylemonae	0.494622768
Dorea longicatena	[Clostridium] scindens	0.653845069
Dorea longicatena	Lachnoclostridium sp. YL32	0.453011451
Dorea longicatena	Lacrimispora saccharolytica	0.383035214
Dorea longicatena	Roseburia sp. NSJ-69	0.605356063
Dorea longicatena	Sellimonas intestinalis	0.497882968
Dorea longicatena	Anaerotruncus colihominis	0.316751427
Dorea longicatena	Dysosmobacter sp. Marseille-Q4140	0.392106986
Dorea longicatena	Dysosmobacter welbionis	0.50504431
Dorea longicatena	Flavonifractor plautii	0.547985133
Dorea longicatena	Oscillibacter sp. NSJ-62	0.426232038
Dorea longicatena	Pusillibacter faecalis	0.342979723
Dorea longicatena	Ruminococcus bicirculans	0.357820211
Dorea longicatena	Ruthenibacterium lactatiformans	0.518574124
Dorea longicatena	Vescimonas coprocola	0.505140549
Dorea longicatena	Vescimonas fastidiosa	0.319836101
Dorea longicatena	Clostridioides difficile	0.512634516
Dorea longicatena	Flintibacter sp. KGMB00164	0.403677892
Dorea longicatena	Intestinimonas butyriciproducens	0.384277577
Dorea longicatena	[Clostridium] innocuum	0.480728757
Dorea longicatena	Faecalitalea cylindroides	0.317313223
Dorea longicatena	Longicatena caecimuris	0.432757425
Dorea longicatena	Acinetobacter piscicola	-0.353708663
Dorea longicatena	Acinetobacter seifertii	-0.3164903
Dorea longicatena	Acinetobacter sp. SH20PTE14	-0.307748889
Dorea longicatena	Acinetobacter sp. TTH0-4	-0.329333467
Dorea longicatena	Acinetobacter venetianus	-0.333974437
Dorea longicatena	Akkermansia muciniphila	0.429122576
Dorea longicatena	Yarrowia lipolytica	-0.33228114
Dorea longicatena	Human betaherpesvirus 6B	-0.341281059
Dorea longicatena	Human betaherpesvirus 7	-0.401047527
Enterocloster clostridioformis	Lachnoanaerobaculum umeaense	0.318261421
Enterocloster clostridioformis	[Clostridium] hylemonae	0.423603473
Enterocloster clostridioformis	[Clostridium] scindens	0.508251838
Enterocloster clostridioformis	Lachnoclostridium sp. YL32	0.463611598
Enterocloster clostridioformis	Lacrimispora saccharolytica	0.39144465
Enterocloster clostridioformis	Roseburia sp. NSJ-69	0.432314777
Enterocloster clostridioformis	Sellimonas intestinalis	0.481373015
Enterocloster clostridioformis	Anaerotruncus colihominis	0.360623428
Enterocloster clostridioformis	Dysosmobacter sp. Marseille-Q4140	0.368683956
Enterocloster clostridioformis	Dysosmobacter welbionis	0.484517493
Enterocloster clostridioformis	Flavonifractor plautii	0.554390035
Enterocloster clostridioformis	Oscillibacter sp. NSJ-62	0.375475275
Enterocloster clostridioformis	Pusillibacter faecalis	0.422015761
Enterocloster clostridioformis	Ruthenibacterium lactatiformans	0.527658912
Enterocloster clostridioformis	Vescimonas coprocola	0.475995805
Enterocloster clostridioformis	Vescimonas fastidiosa	0.312704445
Enterocloster clostridioformis	Clostridioides difficile	0.456745544
Enterocloster clostridioformis	Flintibacter sp. KGMB00164	0.372395017
Enterocloster clostridioformis	Intestinimonas butyriciproducens	0.343514888
Enterocloster clostridioformis	Amedibacterium intestinale	0.307049097
Enterocloster clostridioformis	[Clostridium] innocuum	0.45184272
Enterocloster clostridioformis	Faecalitalea cylindroides	0.336685209
Enterocloster clostridioformis	Halarcobacter bivalviorum	-0.313348229
Enterocloster clostridioformis	Acinetobacter junii	-0.305754759
Enterocloster clostridioformis	Acinetobacter piscicola	-0.311104657
Enterocloster clostridioformis	Acinetobacter sp. TTH0-4	-0.301937493
Enterocloster clostridioformis	Hydrogenophilus thermoluteolus	-0.3520579
Enterocloster clostridioformis	Akkermansia muciniphila	0.338020969
Enterocloster clostridioformis	Yarrowia lipolytica	-0.328199077
Enterocloster clostridioformis	Human betaherpesvirus 7	-0.311450256
Lachnoanaerobaculum umeaense	Ruthenibacterium lactatiformans	0.300034056
[Clostridium] hylemonae	[Clostridium] scindens	0.480065241
[Clostridium] hylemonae	Lachnoclostridium sp. YL32	0.434780397
[Clostridium] hylemonae	Lacrimispora saccharolytica	0.331156289
[Clostridium] hylemonae	Roseburia sp. NSJ-69	0.352952538
[Clostridium] hylemonae	Sellimonas intestinalis	0.366248302
[Clostridium] hylemonae	Anaerotruncus colihominis	0.344327359
[Clostridium] hylemonae	Dysosmobacter sp. Marseille-Q4140	0.4019244
[Clostridium] hylemonae	Dysosmobacter welbionis	0.405184817
[Clostridium] hylemonae	Flavonifractor plautii	0.480599266
[Clostridium] hylemonae	Oscillibacter sp. NSJ-62	0.344447619
[Clostridium] hylemonae	Pusillibacter faecalis	0.339807338
[Clostridium] hylemonae	Ruminococcus bicirculans	0.310354137
[Clostridium] hylemonae	Ruthenibacterium lactatiformans	0.530905458
[Clostridium] hylemonae	Vescimonas coprocola	0.469512431
[Clostridium] hylemonae	Vescimonas fastidiosa	0.40913407
[Clostridium] hylemonae	Clostridioides difficile	0.494682513
[Clostridium] hylemonae	Flintibacter sp. KGMB00164	0.306075002
[Clostridium] hylemonae	Intestinimonas butyriciproducens	0.376602215
[Clostridium] hylemonae	[Clostridium] innocuum	0.370447096
[Clostridium] hylemonae	Longicatena caecimuris	0.337236169
[Clostridium] hylemonae	Halarcobacter bivalviorum	-0.303155241
[Clostridium] hylemonae	Acinetobacter sp. TTH0-4	-0.311287759
[Clostridium] hylemonae	Akkermansia muciniphila	0.341327162
[Clostridium] scindens	Lachnoclostridium sp. YL32	0.468916344
[Clostridium] scindens	Lacrimispora saccharolytica	0.340733135
[Clostridium] scindens	Roseburia sp. NSJ-69	0.564626992
[Clostridium] scindens	Sellimonas intestinalis	0.513323739
[Clostridium] scindens	Anaerotruncus colihominis	0.380600456
[Clostridium] scindens	Dysosmobacter sp. Marseille-Q4140	0.371459035
[Clostridium] scindens	Dysosmobacter welbionis	0.43281645
[Clostridium] scindens	Flavonifractor plautii	0.501053415
[Clostridium] scindens	Oscillibacter sp. NSJ-62	0.378978501
[Clostridium] scindens	Pusillibacter faecalis	0.36071809
[Clostridium] scindens	Ruthenibacterium lactatiformans	0.563115628
[Clostridium] scindens	Vescimonas coprocola	0.507091872
[Clostridium] scindens	Vescimonas fastidiosa	0.339529739
[Clostridium] scindens	Clostridioides difficile	0.538130897
[Clostridium] scindens	Flintibacter sp. KGMB00164	0.377001022
[Clostridium] scindens	Intestinimonas butyriciproducens	0.35820732
[Clostridium] scindens	[Clostridium] innocuum	0.534854855
[Clostridium] scindens	Erysipelatoclostridium ramosum	0.34294594
[Clostridium] scindens	Faecalitalea cylindroides	0.31513175
[Clostridium] scindens	Longicatena caecimuris	0.364269292
[Clostridium] scindens	Acinetobacter indicus	-0.309009413
[Clostridium] scindens	Acinetobacter piscicola	-0.337640327
[Clostridium] scindens	Acinetobacter sp. TTH0-4	-0.304176596
[Clostridium] scindens	Akkermansia muciniphila	0.313050962
[Clostridium] scindens	Yarrowia lipolytica	-0.343720219
[Clostridium] scindens	Human betaherpesvirus 6B	-0.346050759
[Clostridium] scindens	Human betaherpesvirus 7	-0.391171478
Lachnoclostridium sp. YL32	Lacrimispora saccharolytica	0.385750879
Lachnoclostridium sp. YL32	Roseburia sp. NSJ-69	0.356450343
Lachnoclostridium sp. YL32	Sellimonas intestinalis	0.391165462
Lachnoclostridium sp. YL32	Anaerotruncus colihominis	0.352356868
Lachnoclostridium sp. YL32	Dysosmobacter sp. Marseille-Q4140	0.355259698
Lachnoclostridium sp. YL32	Dysosmobacter welbionis	0.393347362
Lachnoclostridium sp. YL32	Flavonifractor plautii	0.474140538
Lachnoclostridium sp. YL32	Oscillibacter sp. NSJ-62	0.353516153
Lachnoclostridium sp. YL32	Pusillibacter faecalis	0.351321665
Lachnoclostridium sp. YL32	Ruthenibacterium lactatiformans	0.498934882
Lachnoclostridium sp. YL32	Vescimonas coprocola	0.446624064
Lachnoclostridium sp. YL32	Clostridioides difficile	0.427913346
Lachnoclostridium sp. YL32	Flintibacter sp. KGMB00164	0.314294357
Lachnoclostridium sp. YL32	Intestinimonas butyriciproducens	0.302936896
Lachnoclostridium sp. YL32	[Clostridium] innocuum	0.363924587
Lachnoclostridium sp. YL32	Halarcobacter bivalviorum	-0.301784105
Lachnoclostridium sp. YL32	Acinetobacter sp. SH20PTE14	-0.307050313
Lachnoclostridium sp. YL32	Akkermansia muciniphila	0.32309231
Lachnoclostridium sp. YL32	Human betaherpesvirus 7	-0.315478204
Lacrimispora saccharolytica	Roseburia sp. NSJ-69	0.315649054
Lacrimispora saccharolytica	Sellimonas intestinalis	0.32453018
Lacrimispora saccharolytica	Anaerotruncus colihominis	0.304496287
Lacrimispora saccharolytica	Dysosmobacter sp. Marseille-Q4140	0.303149704
Lacrimispora saccharolytica	Dysosmobacter welbionis	0.350753865
Lacrimispora saccharolytica	Flavonifractor plautii	0.398854561
Lacrimispora saccharolytica	Ruthenibacterium lactatiformans	0.422770641
Lacrimispora saccharolytica	Vescimonas coprocola	0.332250299
Lacrimispora saccharolytica	Clostridioides difficile	0.351620186
Lacrimispora saccharolytica	[Clostridium] innocuum	0.34368596
Roseburia sp. NSJ-69	Sellimonas intestinalis	0.460526345
Roseburia sp. NSJ-69	Dysosmobacter welbionis	0.395766579
Roseburia sp. NSJ-69	Flavonifractor plautii	0.454763263
Roseburia sp. NSJ-69	Oscillibacter sp. NSJ-62	0.306856402
Roseburia sp. NSJ-69	Ruthenibacterium lactatiformans	0.431496032
Roseburia sp. NSJ-69	Vescimonas coprocola	0.349070105
Roseburia sp. NSJ-69	Clostridioides difficile	0.462572252
Roseburia sp. NSJ-69	Flintibacter sp. KGMB00164	0.322458557
Roseburia sp. NSJ-69	[Clostridium] innocuum	0.440641588
Roseburia sp. NSJ-69	Longicatena caecimuris	0.325432693
Roseburia sp. NSJ-69	Hydrogenophilus thermoluteolus	-0.318970462
Sellimonas intestinalis	Anaerotruncus colihominis	0.319529935
Sellimonas intestinalis	Dysosmobacter welbionis	0.396906621
Sellimonas intestinalis	Flavonifractor plautii	0.443388926
Sellimonas intestinalis	Oscillibacter sp. NSJ-62	0.302590687
Sellimonas intestinalis	Pusillibacter faecalis	0.335081865
Sellimonas intestinalis	Ruthenibacterium lactatiformans	0.478224596
Sellimonas intestinalis	Vescimonas coprocola	0.398696035
Sellimonas intestinalis	Clostridioides difficile	0.422550677
Sellimonas intestinalis	Flintibacter sp. KGMB00164	0.33766358
Sellimonas intestinalis	[Clostridium] innocuum	0.379380765
Sellimonas intestinalis	Halarcobacter bivalviorum	-0.317579689
Anaerotruncus colihominis	Dysosmobacter sp. Marseille-Q4140	0.366931134
Anaerotruncus colihominis	Dysosmobacter welbionis	0.311079584
Anaerotruncus colihominis	Flavonifractor plautii	0.420397829
Anaerotruncus colihominis	Oscillibacter sp. NSJ-62	0.302200154
Anaerotruncus colihominis	Pusillibacter faecalis	0.318690171
Anaerotruncus colihominis	Ruthenibacterium lactatiformans	0.394018282
Anaerotruncus colihominis	Vescimonas coprocola	0.381750697
Anaerotruncus colihominis	Clostridioides difficile	0.309268388
Anaerotruncus colihominis	Parvimonas micra	0.314036331
Dysosmobacter sp. Marseille-Q4140	Dysosmobacter welbionis	0.372517049
Dysosmobacter sp. Marseille-Q4140	Flavonifractor plautii	0.470697461
Dysosmobacter sp. Marseille-Q4140	Oscillibacter sp. NSJ-62	0.367033404
Dysosmobacter sp. Marseille-Q4140	Pusillibacter faecalis	0.324850111
Dysosmobacter sp. Marseille-Q4140	Ruminococcus bicirculans	0.352563422
Dysosmobacter sp. Marseille-Q4140	Ruthenibacterium lactatiformans	0.445026738
Dysosmobacter sp. Marseille-Q4140	Vescimonas coprocola	0.415914014
Dysosmobacter sp. Marseille-Q4140	Vescimonas fastidiosa	0.327764526
Dysosmobacter sp. Marseille-Q4140	Clostridioides difficile	0.355118095
Dysosmobacter sp. Marseille-Q4140	Flintibacter sp. KGMB00164	0.318034886
Dysosmobacter sp. Marseille-Q4140	Intestinimonas butyriciproducens	0.354345935
Dysosmobacter sp. Marseille-Q4140	[Clostridium] innocuum	0.319323444
Dysosmobacter sp. Marseille-Q4140	Longicatena caecimuris	0.330611055
Dysosmobacter welbionis	Flavonifractor plautii	0.506380643
Dysosmobacter welbionis	Oscillibacter sp. NSJ-62	0.403603554
Dysosmobacter welbionis	Pusillibacter faecalis	0.358911282
Dysosmobacter welbionis	Ruminococcus bicirculans	0.346889255
Dysosmobacter welbionis	Ruthenibacterium lactatiformans	0.500863442
Dysosmobacter welbionis	Vescimonas coprocola	0.503812755
Dysosmobacter welbionis	Vescimonas fastidiosa	0.33989989
Dysosmobacter welbionis	Clostridioides difficile	0.397040173
Dysosmobacter welbionis	Flintibacter sp. KGMB00164	0.40938375
Dysosmobacter welbionis	Intestinimonas butyriciproducens	0.362956879
Dysosmobacter welbionis	[Clostridium] innocuum	0.380775551
Dysosmobacter welbionis	Acinetobacter junii	-0.318276778
Dysosmobacter welbionis	Acinetobacter venetianus	-0.304207033
Dysosmobacter welbionis	Akkermansia muciniphila	0.373120029
Dysosmobacter welbionis	Yarrowia lipolytica	-0.301523054
Flavonifractor plautii	Oscillibacter sp. NSJ-62	0.418604405
Flavonifractor plautii	Pusillibacter faecalis	0.454442544
Flavonifractor plautii	Ruthenibacterium lactatiformans	0.547300558
Flavonifractor plautii	Vescimonas coprocola	0.50265653
Flavonifractor plautii	Vescimonas fastidiosa	0.365959169
Flavonifractor plautii	Clostridioides difficile	0.479855623
Flavonifractor plautii	Flintibacter sp. KGMB00164	0.403435054
Flavonifractor plautii	Intestinimonas butyriciproducens	0.417883419
Flavonifractor plautii	[Clostridium] innocuum	0.516841537
Flavonifractor plautii	Faecalitalea cylindroides	0.312180431
Flavonifractor plautii	Longicatena caecimuris	0.307641326
Flavonifractor plautii	Parvimonas micra	0.388293613
Flavonifractor plautii	Paracoccus denitrificans	-0.378321733
Flavonifractor plautii	Paracoccus kondratievae	-0.364422489
Flavonifractor plautii	Paracoccus sp. MA	-0.314566592
Flavonifractor plautii	Diaphorobacter sp. MNS-0	-0.307609002
Flavonifractor plautii	Halarcobacter bivalviorum	-0.313872339
Flavonifractor plautii	Enterobacter kobei	-0.307530555
Flavonifractor plautii	Acinetobacter baylyi	-0.311047041
Flavonifractor plautii	Acinetobacter gyllenbergii	-0.313124174
Flavonifractor plautii	Acinetobacter haemolyticus	-0.334473642
Flavonifractor plautii	Acinetobacter junii	-0.340456889
Flavonifractor plautii	Acinetobacter lanii	-0.301189711
Flavonifractor plautii	Acinetobacter sp. C16S1	-0.338140864
Flavonifractor plautii	Acinetobacter sp. CS-2	-0.332255861
Flavonifractor plautii	Acinetobacter sp. SH20PTE14	-0.359143261
Flavonifractor plautii	Acinetobacter sp. TGL-Y2	-0.324617807
Flavonifractor plautii	Acinetobacter sp. TTH0-4	-0.333200453
Flavonifractor plautii	Acinetobacter tandoii	-0.334633143
Flavonifractor plautii	Acinetobacter towneri	-0.340519824
Flavonifractor plautii	Acinetobacter venetianus	-0.347757137
Flavonifractor plautii	Acinetobacter wuhouensis	-0.326811384
Flavonifractor plautii	Hydrogenophilus thermoluteolus	-0.391536729
Flavonifractor plautii	Akkermansia muciniphila	0.389952971
Flavonifractor plautii	Zymoseptoria tritici	-0.31073738
Flavonifractor plautii	Yarrowia lipolytica	-0.385746389
Flavonifractor plautii	Human betaherpesvirus 5	-0.348934156
Flavonifractor plautii	Human gammaherpesvirus 4	-0.352613757
Flavonifractor plautii	Human betaherpesvirus 6B	-0.323844986
Flavonifractor plautii	Human betaherpesvirus 7	-0.38506629
Oscillibacter sp. NSJ-62	Pusillibacter faecalis	0.336339863
Oscillibacter sp. NSJ-62	Ruminococcus bicirculans	0.37156029
Oscillibacter sp. NSJ-62	Ruthenibacterium lactatiformans	0.45327426
Oscillibacter sp. NSJ-62	Vescimonas coprocola	0.468906281
Oscillibacter sp. NSJ-62	Vescimonas fastidiosa	0.330025306
Oscillibacter sp. NSJ-62	Clostridioides difficile	0.3127589
Oscillibacter sp. NSJ-62	Flintibacter sp. KGMB00164	0.389533557
Oscillibacter sp. NSJ-62	Intestinimonas butyriciproducens	0.354559474
Oscillibacter sp. NSJ-62	Longicatena caecimuris	0.31074785
Pusillibacter faecalis	Ruthenibacterium lactatiformans	0.450377312
Pusillibacter faecalis	Vescimonas coprocola	0.429562718
Pusillibacter faecalis	Clostridioides difficile	0.317332629
Pusillibacter faecalis	Flintibacter sp. KGMB00164	0.311539074
Pusillibacter faecalis	Intestinimonas butyriciproducens	0.322942094
Pusillibacter faecalis	[Clostridium] innocuum	0.3319302
Pusillibacter faecalis	Halarcobacter bivalviorum	-0.300475336
Ruminococcus bicirculans	Ruthenibacterium lactatiformans	0.377290456
Ruminococcus bicirculans	Vescimonas coprocola	0.377725246
Ruminococcus bicirculans	Flintibacter sp. KGMB00164	0.307169026
Ruminococcus bicirculans	Longicatena caecimuris	0.303387119
Ruminococcus bicirculans	Akkermansia muciniphila	0.312861932
Ruthenibacterium lactatiformans	Vescimonas coprocola	0.57154409
Ruthenibacterium lactatiformans	Vescimonas fastidiosa	0.429351713
Ruthenibacterium lactatiformans	Clostridioides difficile	0.484246629
Ruthenibacterium lactatiformans	Flintibacter sp. KGMB00164	0.419393632
Ruthenibacterium lactatiformans	Intestinimonas butyriciproducens	0.455154483
Ruthenibacterium lactatiformans	[Clostridium] innocuum	0.465003713
Ruthenibacterium lactatiformans	Faecalitalea cylindroides	0.313135838
Ruthenibacterium lactatiformans	Longicatena caecimuris	0.346626588
Ruthenibacterium lactatiformans	Phascolarctobacterium sp. Marseille-Q4147	0.310713659
Ruthenibacterium lactatiformans	Halarcobacter bivalviorum	-0.317342367
Ruthenibacterium lactatiformans	Acinetobacter baylyi	-0.325278023
Ruthenibacterium lactatiformans	Acinetobacter piscicola	-0.325513355
Ruthenibacterium lactatiformans	Acinetobacter sp. 10FS3-1	-0.301040169
Ruthenibacterium lactatiformans	Acinetobacter sp. SH20PTE14	-0.31146205
Ruthenibacterium lactatiformans	Acinetobacter sp. TGL-Y2	-0.302380842
Ruthenibacterium lactatiformans	Acinetobacter sp. TTH0-4	-0.323210423
Ruthenibacterium lactatiformans	Akkermansia muciniphila	0.398764912
Ruthenibacterium lactatiformans	Human betaherpesvirus 7	-0.339047824
Vescimonas coprocola	Vescimonas fastidiosa	0.406689202
Vescimonas coprocola	Clostridioides difficile	0.394360882
Vescimonas coprocola	Flintibacter sp. KGMB00164	0.422403571
Vescimonas coprocola	Intestinimonas butyriciproducens	0.441408829
Vescimonas coprocola	[Clostridium] innocuum	0.369243998
Vescimonas coprocola	Faecalitalea cylindroides	0.325894097
Vescimonas coprocola	Longicatena caecimuris	0.358129228
Vescimonas coprocola	Phascolarctobacterium faecium	0.341865654
Vescimonas coprocola	Acinetobacter sp. 10FS3-1	-0.316202631
Vescimonas coprocola	Acinetobacter sp. TTH0-4	-0.311723238
Vescimonas coprocola	Akkermansia muciniphila	0.393064573
Vescimonas coprocola	Human betaherpesvirus 7	-0.311999669
Vescimonas fastidiosa	Flintibacter sp. KGMB00164	0.314497957
Vescimonas fastidiosa	Intestinimonas butyriciproducens	0.36504957
Clostridioides difficile	Flintibacter sp. KGMB00164	0.30506787
Clostridioides difficile	Intestinimonas butyriciproducens	0.348222021
Clostridioides difficile	[Clostridium] innocuum	0.457274306
Clostridioides difficile	Longicatena caecimuris	0.332620941
Clostridioides difficile	Akkermansia muciniphila	0.301485663
Flintibacter sp. KGMB00164	Intestinimonas butyriciproducens	0.318954942
Intestinimonas butyriciproducens	Longicatena caecimuris	0.302230897
Intestinimonas butyriciproducens	Human betaherpesvirus 7	-0.300442753
[Clostridium] innocuum	Erysipelatoclostridium ramosum	0.429434021
[Clostridium] innocuum	Paracoccus denitrificans	-0.319439297
[Clostridium] innocuum	Acinetobacter indicus	-0.316214155
[Clostridium] innocuum	Acinetobacter lanii	-0.318708094
[Clostridium] innocuum	Acinetobacter radioresistens	-0.304333933
Dialister pneumosintes	Parvimonas micra	0.308182203
Dialister pneumosintes	Fusobacterium canifelinum	0.314292776
Dialister pneumosintes	Fusobacterium hwasookii	0.327006424
Dialister pneumosintes	Fusobacterium pseudoperiodonticum	0.362006295
Parvimonas micra	Fusobacterium nucleatum	0.370791202
Parvimonas micra	Fusobacterium pseudoperiodonticum	0.303511327
Parvimonas micra	Paracoccus denitrificans	-0.304894462
Parvimonas micra	Paracoccus pantotrophus	-0.318191373
Parvimonas micra	Paracoccus sp. MA	-0.306271131
Parvimonas micra	Acinetobacter tandoii	-0.33965983
Fusobacterium canifelinum	Fusobacterium hwasookii	0.325529647
