	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
438	PRND	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium pseudoperiodonticum"	0.429571192	0.319873344	2.15E-226	2.39E-226	9086.309091	10267.17467	4.434429999	0	3.83E-220	1.39E-224	9.27E-226
404	PCSK2	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.672931744	0.637888716	2.98E-217	2.98E-217	-2697184.892	-2380832.592	3.162377091	0	5.30E-211	1.91E-215	1.28E-216
267	IGKV3-7	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.27218187	0.247921266	1.51E-205	1.79E-205	-6840.931467	-6017.170485	4.520998363	0	2.69E-199	9.65E-204	6.44E-205
307	LUC7L2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.476980938	0.459546969	2.91E-203	3.16E-203	23534.65697	26776.09214	5.966950035	0	5.18E-197	1.86E-201	1.24E-202
451	PSPH	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.416372054	0.396917789	1.53E-197	1.97E-197	6920.327985	7888.282998	4.015241735	0	2.72E-191	9.73E-196	6.50E-197
95	CD99L2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.740891753	0.732254812	3.57E-184	3.93E-184	1821.490753	2086.118638	2.914221121	0	6.36E-178	2.26E-182	1.51E-183
391	NUTF2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.278255924	0.200926201	8.42E-155	1.30E-154	-1884.921285	-1625.35022	1.684902897	0	1.50E-148	5.23E-153	3.49E-154
552	SNRPB2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.576165574	0.562037759	1.79E-151	1.94E-151	5945.549586	6906.42101	3.985857806	0	3.18E-145	1.11E-149	7.39E-151
394	OPTN	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus"	0.290497552	0.185386078	3.77E-147	1.53E-146	-681.7241787	-585.5737483	1.240214365	0	6.72E-141	2.33E-145	1.56E-146
125	COL4A1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides"	0.46330651	0.426293166	3.78E-141	1.08E-140	-793.476314	-679.3483948	3.737888137	0	6.72E-135	2.32E-139	1.55E-140
18	AKAP13	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.377803956	0.285626765	7.23E-129	1.18E-128	-463.1765681	-393.6426943	0.692659	0	1.29E-122	4.41E-127	2.95E-128
428	PPP1R37	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.551809385	0.536869698	4.18E-125	4.49E-125	1331.64277	1570.754217	3.21100156	0	7.45E-119	2.55E-123	1.70E-124
559	SPTBN1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.186263794	0.130144055	1.65E-111	1.86E-111	-3852.680449	-3233.702445	0.84724824	0	2.94E-105	9.94E-110	6.64E-111
117	CLN3	"Fungi,Ascomycota,Eurotiomycetes,Eurotiales"	0.652979394	0.64141204	2.65E-110	2.65E-110	-254386.3319	-213307.6964	5.071153241	0	4.72E-104	1.60E-108	1.07E-109
492	RPS15A	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.2463341	0.194357142	3.05E-110	3.48E-110	2187.69976	2609.135151	0.77391113	0	5.43E-104	1.84E-108	1.23E-109
565	ST7	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.155816817	0.127677377	1.76E-109	3.30E-109	8029.778513	9582.62004	7.509543471	0	3.14E-103	1.06E-107	7.08E-109
669	ZNF696	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.9479855	0.942412518	4.64E-107	4.80E-107	67.85545537	81.14265803	0.543066189	0	8.26E-101	2.78E-105	1.86E-106
219	GCC2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.240757622	0.159410224	1.25E-104	3.18E-104	-574.5934072	-479.4877103	1.045749236	0	2.23E-98	7.48E-103	5.00E-104
133	CPSF7	"Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens"	0.026074561	-0.00638962	3.17E-100	7.52E-100	-2163.017576	-1797.735095	1.456285102	0	5.64E-94	1.89E-98	1.26E-99
667	ZNF460	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.427072044	0.342193828	1.17E-99	1.63E-99	-589.0426484	-489.3031778	4.076488835	0	2.09E-93	6.98E-98	4.67E-99
196	FAM126B	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.668588413	0.6194904	1.40E-94	1.48E-94	5135.405598	6213.479356	5.213565975	0	2.49E-88	8.32E-93	5.55E-94
435	PRKCE	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.17185231	0.0831222	6.40E-91	7.08E-91	-32721.27502	-26938.60612	7.915234482	0	1.14E-84	3.79E-89	2.53E-90
94	CD79A	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.42567453	0.315227324	1.74E-84	2.54E-84	1437.082582	1758.680744	6.980202414	0	3.10E-78	1.02E-82	6.83E-84
98	CDC42EP2	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.343709867	0.217500226	5.71E-81	7.53E-81	580.3389397	713.3935117	5.438122613	0	1.02E-74	3.34E-79	2.23E-80
403	PCK1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.524264969	0.508407135	7.35E-76	7.88E-76	-4091.620082	-3305.071288	4.316768929	0	1.31E-69	4.28E-74	2.86E-75
169	ECHDC3	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus"	0.390690101	0.325406898	8.49E-74	1.14E-73	1223.992542	1519.9299	8.022898549	0	1.51E-67	4.93E-72	3.29E-73
543	SLC7A1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.516257719	0.500132977	3.46E-71	3.71E-71	-6775.485351	-5434.097006	5.5643066	0	6.16E-65	2.00E-69	1.34E-70
387	NUDT18	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.243792861	0.191640645	3.33E-66	3.85E-66	7815.847777	9827.924434	8.346435587	0	5.94E-60	1.92E-64	1.28E-65
322	MBNL3	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.155420991	0.064930383	2.71E-63	2.92E-63	-27709.26761	-21917.47371	7.927724668	0	4.82E-57	1.55E-61	1.04E-62
424	PPCDC	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.498524161	0.4818083	3.53E-62	3.76E-62	-3662.358736	-2890.552702	4.235857118	0	6.28E-56	2.02E-60	1.35E-61
653	YIF1A	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.501897443	0.485294024	6.43E-58	6.94E-58	981.6914284	1254.945489	3.649760101	0	1.15E-51	3.66E-56	2.45E-57
650	WIPF2	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.466817699	0.449044955	3.99E-55	4.28E-55	916.5283844	1179.185307	3.516984601	0	7.10E-49	2.26E-53	1.51E-54
82	CAPN8	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii_A"	0.336320271	0.177037137	1.32E-52	1.33E-52	-89804.53116	-69366.81338	7.910057698	0	2.35E-46	7.45E-51	4.98E-52
395	ORAI1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.374912493	0.354076243	4.06E-52	4.16E-52	-16387.9991	-12642.42958	6.866433824	0	7.23E-46	2.29E-50	1.53E-51
398	P2RY13	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.092655337	-0.004560162	4.15E-50	3.98E-48	-552.0176779	-423.5567276	5.250375112	0	7.39E-44	2.33E-48	1.56E-49
351	MT-ATP6	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium ramosum"	0.48296666	0.447309188	7.85E-50	9.14E-50	5948.05224	7758.028519	6.927099573	0	1.40E-43	4.42E-48	2.95E-49
421	POLR1D	"Fungi,Ascomycota,Sordariomycetes,Sordariales"	0.571869731	0.446998403	1.73E-48	1.74E-48	239361.534	313399.9263	4.543024136	0	3.09E-42	9.73E-47	6.50E-48
663	ZMYM2	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.337836124	0.315763994	1.24E-41	1.49E-41	-4407.714089	-3291.364533	6.126794823	0	2.20E-35	6.87E-40	4.59E-41
665	ZNF280C	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.14560597	0.117126169	2.62E-41	2.90E-41	8349.010282	11194.39523	8.026900992	0	4.67E-35	1.45E-39	9.70E-41
317	MAPK8IP3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium pseudoperiodonticum"	0.503256544	0.429664921	4.26E-41	4.46E-41	3037.42575	4075.84057	3.899493645	0	7.58E-35	2.36E-39	1.58E-40
364	NBR1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.317964361	0.295229839	9.03E-39	1.06E-38	-4878.127974	-3601.9003	7.004244379	0	1.61E-32	4.98E-37	3.33E-38
4	ABCB7	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.581324418	0.567368565	2.03E-37	2.10E-37	-4306.27556	-3161.324591	4.749451011	0	3.62E-31	1.12E-35	7.47E-37
574	TANGO6	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.466752192	0.364204537	4.30E-37	4.90E-37	1516.378503	2068.546651	6.071449332	0	7.65E-31	2.36E-35	1.58E-36
273	INTS3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.444192301	0.425665378	2.20E-34	2.38E-34	-4865.447707	-3521.22266	5.576073718	0	3.91E-28	1.20E-32	8.02E-34
259	IFT172	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.350593149	0.328946254	7.71E-32	8.58E-32	-5845.625009	-4173.344782	6.9369023	0	1.37E-25	4.19E-30	2.80E-31
654	YIPF1	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.46167834	0.443734284	9.20E-32	9.75E-32	635.1346467	890.0249482	3.412989293	0	1.64E-25	5.00E-30	3.34E-31
89	CCSER2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.120541971	0.091226703	9.35E-32	1.22E-31	-6662.495151	-4754.258589	7.91568924	0	1.67E-25	5.08E-30	3.39E-31
48	ASPN	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.046414388	0.014628201	1.37E-31	5.55E-31	1088.962867	1527.502596	4.787895763	0	2.44E-25	7.45E-30	4.98E-31
10	ADAM17	"Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter"	0.329446359	0.307094571	2.11E-31	2.82E-31	-535.1622886	-381.1084079	1.542278493	0	3.75E-25	1.14E-29	7.63E-31
328	METTL14	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.354696938	0.333186836	2.44E-31	2.71E-31	-4966.920667	-3535.802497	5.936521146	0	4.34E-25	1.32E-29	8.85E-31
486	RPL36A	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.491013593	0.474047379	1.16E-30	1.23E-30	661.1474857	932.4864007	3.643780724	0	2.06E-24	6.27E-29	4.19E-30
15	AGAP1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.676229699	0.665437356	1.60E-30	1.66E-30	1538.080271	2171.158764	3.474487015	0	2.84E-24	8.65E-29	5.78E-30
309	LYPD8	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.509424873	0.493072368	6.36E-29	7.03E-29	2228.505989	3177.96563	5.210862833	0	1.13E-22	3.43E-27	2.29E-28
139	CTIF	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.321164269	0.274348012	3.33E-28	4.04E-28	1480.514127	2121.622025	7.049399947	0	5.94E-22	1.80E-26	1.20E-27
511	SBF1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis"	0.275068833	0.167671623	6.51E-28	6.58E-28	1415.163467	2032.088853	1.404299662	0	1.16E-21	3.50E-26	2.34E-27
296	LDB3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.369642359	0.348630438	7.23E-28	8.47E-28	-1925.551004	-1340.535995	6.404759367	0	1.29E-21	3.89E-26	2.60E-27
152	DCTD	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.513616737	0.497403962	3.51E-27	3.70E-27	2478.69085	3578.0471	4.560316375	0	6.26E-21	1.89E-25	1.26E-26
578	TBC1D30	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae"	0.744225553	0.726585936	5.40E-26	5.79E-26	13.2946006	19.36546279	0.038458731	0	9.62E-20	2.89E-24	1.93E-25
477	RIF1	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.451524189	0.433241662	1.15E-24	1.31E-24	-1042.316331	-707.7565383	4.484148516	0	2.05E-18	6.15E-23	4.11E-24
640	VPS16	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.488077359	0.471013271	2.07E-24	2.19E-24	2398.065738	3539.435851	4.734597009	0	3.68E-18	1.10E-22	7.36E-24
513	SCFD2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.562946374	0.54837792	3.31E-24	3.43E-24	2251.68512	3329.395308	4.470524832	0	5.90E-18	1.77E-22	1.18E-23
286	KCTD14	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.303917851	0.280715112	1.22E-23	1.30E-23	-3194.005218	-2149.084929	5.734773825	0	2.17E-17	6.48E-22	4.33E-23
634	USP16	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.540864187	0.52555966	2.20E-23	2.31E-23	2341.598015	3488.458889	4.757373622	0	3.92E-17	1.17E-21	7.81E-23
191	EXTL3	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.351635331	0.282167687	5.55E-20	7.01E-20	485.7690196	750.5044415	5.746011799	0	9.89E-14	2.91E-18	1.95E-19
126	COL5A2	"Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,NA,Methanomassiliicoccaceae archaeon UBA71"	0.709708906	0.700032537	6.07E-19	6.07E-19	-77154.12344	-49281.45669	2.244834195	0	1.08E-12	3.17E-17	2.12E-18
44	ARV1	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.069267171	-0.068619174	1.09E-18	2.06E-18	260.0378449	408.5088633	6.068214195	0	1.94E-12	5.69E-17	3.80E-18
61	BAZ2A	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Saccharomycodes,Saccharomycodes ludwigii"	0.184053388	0.156855167	2.06E-18	2.06E-18	-1110163.096	-703986.5527	7.235087525	0	3.67E-12	1.07E-16	7.18E-18
475	RHBDF2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.706857707	0.697086297	2.25E-18	2.25E-18	-4085.656452	-2589.426804	2.751132603	0	4.01E-12	1.17E-16	7.85E-18
562	SRC	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.257663834	0.178127816	1.38E-17	1.78E-17	-309.3652614	-193.8356973	1.270322992	0	2.46E-11	7.18E-16	4.79E-17
90	CD163L1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.462080833	0.444150194	1.30E-16	1.50E-16	893.8952273	1448.925992	6.123396805	0	2.32E-10	6.76E-15	4.52E-16
318	MASP1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0.176607526	0.14916111	1.28E-15	1.34E-15	7218.438362	11906.13966	7.052088389	0	2.29E-09	6.62E-14	4.42E-15
646	WBP2	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.653849371	0.642311017	2.46E-15	2.54E-15	969.5544542	1607.678125	3.502176159	0	4.37E-09	1.26E-13	8.45E-15
670	ZNF703	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.216869366	0.190765012	1.10E-14	1.21E-14	-4378.365837	-2606.666973	7.349307689	0	1.96E-08	5.64E-13	3.77E-14
158	DGKG	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.638266147	0.613318984	1.76E-14	1.84E-14	161.5379542	272.48936	2.408172977	0	3.13E-08	9.03E-13	6.03E-14
223	GGT6	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.107220446	0.011565494	1.03E-13	1.21E-13	-3310.253699	-1929.33353	8.981616319	0	1.84E-07	5.28E-12	3.53E-13
161	DKK4	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae"	0.47274214	0.436379529	1.93E-13	2.14E-13	549.1054325	948.1991543	2.530324219	0	3.44E-07	9.87E-12	6.59E-13
622	TTC30A	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae"	0.472760615	0.436399278	2.62E-13	2.88E-13	482.6462471	836.108891	2.233441035	0	4.67E-07	1.34E-11	8.93E-13
187	EVI5L	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.131459922	0.002787318	1.58E-12	3.59E-11	-317.302758	-179.5226118	5.631263368	0	2.81E-06	8.02E-11	5.35E-12
548	SMPDL3A	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.272716185	0.248473391	2.90E-12	3.15E-12	-2354.088186	-1322.178832	5.663366687	0	5.16E-06	1.47E-10	9.82E-12
244	HIVEP1	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.376564394	0.284203563	4.11E-12	4.79E-12	-176.4668133	-98.68377631	3.17909936	0	7.33E-06	2.09E-10	1.39E-11
508	SAAL1	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.071670072	0.007647318	5.50E-12	5.50E-12	1048026.707	1880959.29	8.326308743	0	9.79E-06	2.78E-10	1.86E-11
368	NDUFAB1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus"	0.584398584	0.570545203	7.35E-12	8.66E-12	-361.3972452	-200.6102383	3.34447412	0	1.31E-05	3.72E-10	2.48E-11
100	CDHR5	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.239611803	0.21426553	1.64E-11	1.76E-11	-2259.239456	-1240.698973	5.589995107	0	2.92E-05	8.29E-10	5.54E-11
344	MRPL44	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.534888314	0.519384591	1.81E-11	1.85E-11	1281.739959	2337.094358	4.37778923	0	3.22E-05	9.13E-10	6.10E-11
365	NCBP3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.197812422	0.171072836	1.90E-11	2.18E-11	-1559.383984	-854.6360773	7.749163392	0	3.38E-05	9.59E-10	6.40E-11
560	SQSTM1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.195584524	0.140107594	2.07E-11	2.64E-11	-148.6528604	-81.37124309	0.740940473	0	3.69E-05	1.05E-09	6.99E-11
352	MT-ND5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.367422577	0.346336663	5.02E-11	5.29E-11	-3177.839194	-1717.536458	6.057583682	0	8.94E-05	2.53E-09	1.69E-10
234	GPRIN3	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.388990654	0.368623676	5.36E-11	5.62E-11	318.3238209	589.5555397	3.631801392	0	9.55E-05	2.70E-09	1.80E-10
514	SELENOF	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.50436694	0.487845838	8.85E-11	8.95E-11	-1415.112016	-758.2853636	3.604822618	0	0.000157592	4.45E-09	2.97E-10
515	SELENOM	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.40945994	0.389775271	1.01E-10	1.05E-10	1461.059148	2732.311377	5.273370082	0	0.000180187	5.09E-09	3.40E-10
619	TRMT112	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.512032044	0.495766445	1.02E-10	1.03E-10	-1376.697421	-736.1264386	3.515607598	0	0.000180818	5.11E-09	3.41E-10
341	MRPL11	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.511187509	0.494893759	1.09E-10	1.10E-10	-1357.935965	-725.2748524	3.472196325	0	0.000194341	5.49E-09	3.66E-10
342	MRPL20	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.19116931	0.164208287	1.31E-10	1.46E-10	-3555.436582	-1893.453744	6.894186987	0	0.000233535	6.59E-09	4.40E-10
420	POFUT2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.25353664	0.228654528	3.55E-10	3.76E-10	-1403.880275	-735.4204106	7.350152678	0	0.000632451	1.78E-08	1.19E-09
657	ZBTB8OS	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.236198837	0.210738798	1.09E-09	1.19E-09	-2215.62906	-1137.505203	5.917002993	0	0.0019391	5.44E-08	3.63E-09
500	RSAD1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.490707897	0.455584304	1.10E-09	1.10E-09	42036.01841	81890.69625	3.484307781	0	0.001955613	5.48E-08	3.66E-09
265	IGKV1-37	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	0.426346777	0.386784485	1.92E-09	1.94E-09	3807.350662	7497.20975	3.937429566	0	0.003413179	9.55E-08	6.38E-09
334	MIOS	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.459860088	0.441855425	2.99E-09	3.01E-09	-1398.98731	-704.1144349	3.813629441	0	0.005328246	1.49E-07	9.95E-09
106	CEND1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.111948573	0.016800206	3.17E-09	4.15E-09	1104.214791	2196.590291	7.116906855	0	0.00565059	1.58E-07	1.05E-08
135	CSNK2A2	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.458725982	0.440683515	3.25E-09	3.27E-09	-1274.712659	-640.4793559	3.48082489	0	0.005785508	1.62E-07	1.08E-08
112	CIAO2B	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.441692063	0.423081798	5.20E-09	5.26E-09	-1134.790879	-564.5410981	3.129667928	0	0.009259256	2.58E-07	1.73E-08
181	EPB41L2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.548138243	0.533076185	6.16E-09	6.38E-09	1116.828151	2253.239469	4.714027086	0	0.010970048	3.06E-07	2.04E-08
636	USP43	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.164561063	0.136713098	6.23E-09	7.15E-09	-1281.450482	-635.0026444	7.108116067	0	0.011092058	3.09E-07	2.07E-08
