	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
294	DOCK4	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.226329649	0.199651361	2.06E-07	2.31E-07	285.7011553	632.0580048	5.659594415	0	0.392452	1.06E-05	7.05E-07
1055	TRIM38	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.20550761	0.192041637	2.74E-07	2.91E-07	-1023.299417	-458.3642539	5.667477015	0	0.521029085	1.40E-05	9.34E-07
1011	TMC5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.316717625	0.305136568	2.87E-07	2.88E-07	-2880.156155	-1288.222087	5.292835399	0	0.544789631	1.47E-05	9.76E-07
511	ITIH5	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.21100124	0.197628379	3.11E-07	3.47E-07	-759.1362073	-338.6373948	5.107041608	0	0.590771932	1.59E-05	1.06E-06
126	C2orf49	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.248055138	0.23531031	3.64E-07	3.80E-07	-2377.912194	-1055.130026	5.253443946	0	0.6924183	1.86E-05	1.24E-06
266	DDHD2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.197556248	0.183955506	3.87E-07	4.35E-07	-754.6255344	-334.1491158	5.050410806	0	0.736156739	1.98E-05	1.32E-06
1087	UNC5B	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.016949153	4.04E-07	7.68E-05	206.8203789	467.7443027	4.107575673	0	0.76783832	2.07E-05	1.37E-06
194	CHADL	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.093523	0.045813684	4.20E-07	4.26E-07	43023.37286	97428.22199	5.284671582	0	0.797556802	2.14E-05	1.43E-06
319	EPS8L1	"Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter"	0	-0.016949153	4.76E-07	3.09E-05	-630.2262817	-277.0797117	3.551162509	0	0.905673593	2.43E-05	1.62E-06
911	SHANK2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.089032208	0.041086534	4.77E-07	5.56E-07	-380.3831081	-167.2298486	7.588461505	0	0.90660882	2.44E-05	1.62E-06
128	C3	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus catus"	0.135875255	0.10607785	5.02E-07	5.08E-07	368.0100853	838.6098587	1.108249479	0	0.955128427	2.57E-05	1.71E-06
353	FHL1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.220256193	0.207040196	5.29E-07	5.88E-07	-271.5744562	-118.9617286	1.853511893	0	1	2.70E-05	1.80E-06
552	LCN2	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella"	0	-0.016949153	5.41E-07	0.000102794	-1380.239759	-604.1184489	3.08899539	0	1	2.76E-05	1.84E-06
112	BNIP1	"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia restricta"	0.08445156	0.06893379	5.65E-07	5.65E-07	-5631.654862	-2461.132757	0.757104557	0	1	2.88E-05	1.92E-06
540	KRT33B	"Bacteria,Proteobacteria,Betaproteobacteria"	0.172450186	0.143913985	6.12E-07	6.39E-07	655.5791833	1504.413679	4.910078156	0	1	3.12E-05	2.08E-06
819	PWWP3A	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.01598135	-0.000696932	8.71E-07	8.71E-06	-694.4287649	-298.6962397	5.447081555	0	1	4.43E-05	2.95E-06
775	PLD1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	9.41E-07	0.000178865	-1321.960037	-566.9504466	2.998528904	0	1	4.79E-05	3.19E-06
1000	THSD7A	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.035221792	0.001953578	9.81E-07	9.81E-06	200.9173605	469.2128157	3.680852775	0	1	4.99E-05	3.32E-06
176	CDC73	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	0	-0.016949153	1.23E-06	0.000116491	-3911.813096	-1660.556216	3.189605576	0	1	6.23E-05	4.14E-06
821	QARS	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas"	0.162644169	0.13376983	1.23E-06	1.33E-06	60.41487874	142.335806	0.566980516	0	1	6.25E-05	4.15E-06
703	NT5E	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.016192875	-0.000481822	1.84E-06	2.33E-05	-679.7363052	-283.8591744	5.515239324	0	1	9.30E-05	6.19E-06
58	APOH	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.108015154	0.092896767	1.99E-06	2.09E-06	-2201.055643	-916.0191832	2.825018495	0	1	0.000100904	6.71E-06
1079	UBE2M	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.061804604	-0.005209353	2.05E-06	2.45E-06	352.7055005	848.5144783	2.964066799	0	1	0.000103786	6.90E-06
220	COX19	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia"	0.177620141	0.163681499	2.06E-06	2.32E-06	-499.2889918	-207.4969091	4.63338052	0	1	0.00010431	6.94E-06
313	EMC8	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.213519038	0.200188853	2.09E-06	2.13E-06	-3124.689711	-1297.863717	4.694252982	0	1	0.000105654	7.03E-06
606	METTL14	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.186342248	0.172551438	2.19E-06	2.46E-06	-2429.788867	-1007.173173	5.649933897	0	1	0.000110805	7.37E-06
794	PRKCG	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus"	0.170296438	0.14168597	2.19E-06	2.27E-06	1213.040854	2926.498813	3.949594005	0	1	0.000110856	7.37E-06
739	PCNA	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	1.11E-16	-0.016949153	2.31E-06	0.000219076	-3388.218741	-1401.307044	2.815078406	0	1	0.000116708	7.76E-06
772	PLBD1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	1.11E-16	-0.016949153	2.47E-06	0.000469086	-1522.090657	-627.6518979	3.552273383	0	1	0.000124885	8.31E-06
947	SPATA20	"Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae"	0	-0.016949153	2.78E-06	0.000527905	-1059.659764	-434.7023932	2.750923726	0	1	0.000140441	9.34E-06
45	ANGPTL4	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0	-0.016949153	2.83E-06	0.000537302	262.0640747	639.325042	4.546773587	0	1	0.000142928	9.51E-06
527	KHK	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.104892791	0.089721482	2.91E-06	3.22E-06	-1996.300929	-817.2141231	4.682756236	0	1	0.000147225	9.79E-06
344	FCHO2	"Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae"	0	-0.016949153	2.97E-06	0.00056492	-1003.783981	-410.5403613	2.57597529	0	1	0.00015023	9.99E-06
817	PURA	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae"	0.093479651	0.078114899	3.02E-06	3.02E-06	-20888.11375	-8536.88991	1.289725836	0	1	0.000152668	1.02E-05
1047	TRAF6	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.030741422	0.014313311	3.33E-06	2.11E-05	-706.4602987	-287.4495388	5.032806541	0	1	0.000168333	1.12E-05
894	SDHAF1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae"	0	-0.016949153	3.35E-06	0.00063578	299.188694	735.4368789	2.248508852	0	1	0.00016896	1.12E-05
957	SSBP1	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	0	-0.016949153	3.68E-06	0.000699596	-5353.495737	-2168.366219	4.481111049	0	1	0.000185801	1.24E-05
70	ARRB2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.015863891	-0.000816382	3.73E-06	4.43E-05	-605.7033803	-245.1892303	5.003533908	0	1	0.000188148	1.25E-05
853	RGS14	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.103447788	0.088251988	3.93E-06	6.38E-06	-477.4966257	-192.816524	3.776372718	0	1	0.000198308	1.32E-05
662	NCAPD2	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	0	-0.016949153	4.14E-06	0.000787447	-5042.58576	-2031.209931	4.266550487	0	1	0.000208972	1.39E-05
837	RB1CC1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	4.67E-06	0.000887602	-1756.122198	-703.3788082	4.180981966	0	1	0.000235378	1.57E-05
944	SOD3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0	-0.016949153	4.72E-06	0.000819073	-376.9487065	-150.911098	2.704614792	0	1	0.000237585	1.58E-05
302	E2F4	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.103640806	0.088448277	5.00E-06	7.73E-06	-501.7542522	-200.3072832	3.981157433	0	1	0.000251916	1.68E-05
225	CPB1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas"	0	-0.016949153	5.24E-06	0.000996392	-1543.059118	-614.5981864	6.425943589	0	1	0.000264029	1.76E-05
287	DNAJC1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.164981851	0.150829001	6.22E-06	7.93E-06	-1443.63434	-570.1771383	3.468944898	0	1	0.000312723	2.08E-05
1053	TRIAP1	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.113692383	0.09867022	6.37E-06	9.17E-06	-576.3793663	-227.3663727	4.647674859	0	1	0.000320434	2.13E-05
808	PSTPIP2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	-2.22E-16	-0.016949153	6.86E-06	0.00130293	-382.1003347	-150.1710291	3.435677784	0	1	0.000344624	2.29E-05
439	HERC6	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.148208507	0.087366257	8.05E-06	8.18E-06	-5472.218779	-2132.920869	5.231524025	0	1	0.000404307	2.69E-05
975	SURF4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.180194661	0.166299656	8.09E-06	9.09E-06	-599.4132972	-233.5865277	5.419163832	0	1	0.0004059	2.70E-05
239	CST7	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus catus"	0.284880812	0.205423125	8.28E-06	8.37E-06	-1074.398494	-418.1708302	1.554323545	0	1	0.000415455	2.76E-05
412	GRN	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia"	0	-0.016949153	8.56E-06	0.001626532	-361.3608581	-140.3981823	3.508676959	0	1	0.000429575	2.86E-05
21	ADAM9	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	1.11E-16	-0.016949153	8.78E-06	0.000834162	-1406.842717	-545.8632675	3.419389365	0	1	0.000440536	2.93E-05
685	NME1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.160228094	0.145994672	9.21E-06	1.03E-05	113.6654182	293.6834501	6.510910625	0	1	0.000461673	3.07E-05
65	ARHGEF16	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	9.49E-06	0.001599938	-1625.130016	-627.9701348	3.960231453	0	1	0.000475656	3.16E-05
226	CPLX2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas"	0.177962229	0.149616099	9.55E-06	9.96E-06	564.1462369	1460.446487	6.203357247	0	1	0.000478608	3.18E-05
787	PPP1R3G	"Bacteria,Proteobacteria"	0.15330769	0.138956973	9.80E-06	2.14E-05	-150.5245039	-58.06407597	7.240734879	0	1	0.000491085	3.27E-05
675	NELFB	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	9.89E-06	0.001879536	-1396.72071	-538.4930737	3.408460511	0	1	0.000495883	3.30E-05
35	ALOX15	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.028988907	0.012531092	1.01E-05	1.88E-05	-981.2848029	-377.8885031	3.607250007	0	1	0.000506524	3.37E-05
608	MFAP2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0	-0.016949153	1.10E-05	0.002081209	-678.666063	-260.2053415	5.007021023	0	1	0.000548676	3.65E-05
1022	TMEM51	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.07678001	0.061132213	1.10E-05	2.25E-05	-514.4691181	-197.2106419	4.189977245	0	1	0.00055072	3.66E-05
624	MPZL1	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.054540486	0.038515749	1.11E-05	4.57E-05	-507.8127238	-194.5814958	4.155112551	0	1	0.000554689	3.69E-05
1049	TRAM1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella"	0	-0.016949153	1.23E-05	0.002345241	-1138.901862	-433.778915	2.782302958	0	1	0.000617765	4.11E-05
691	NOS1AP	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.163783903	0.149610749	1.28E-05	1.39E-05	-563.4086176	-214.1385485	4.836456509	0	1	0.000641083	4.26E-05
806	PSMB1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0	-0.016949153	1.29E-05	0.002447136	-455.0065373	-172.8863833	4.179209598	0	1	0.000644413	4.29E-05
405	GPC1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0	-0.016949153	1.29E-05	0.002456508	-616.0513768	-234.0271948	4.604180158	0	1	0.000646857	4.30E-05
900	SEPT5-GP1BB	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium ramosum"	0.204106906	0.190617192	1.32E-05	1.37E-05	726.5498712	1915.110346	6.361582005	0	1	0.000662136	4.40E-05
946	SORBS2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	1.11E-16	-0.016949153	1.38E-05	0.000657857	-363.233011	-137.4475663	2.70159757	0	1	0.000692605	4.61E-05
888	SAP30BP	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	1.49E-05	0.001837023	-1401.154328	-527.9730436	3.467849089	0	1	0.000744698	4.95E-05
260	DBR1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.106435669	0.091290511	1.54E-05	1.95E-05	-1684.95985	-633.657879	4.175257356	0	1	0.000770371	5.12E-05
251	CXADR	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	1.59E-05	0.00150962	-1416.029951	-531.5814994	3.512596768	0	1	0.000793877	5.28E-05
109	BLOC1S3	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	1.61E-05	0.003055836	-1276.542002	-478.8790425	3.167927228	0	1	0.000803425	5.34E-05
544	L3HYPDH	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.130528377	0.11579157	1.65E-05	1.88E-05	-688.5391053	-257.8832853	5.190291806	0	1	0.000825453	5.49E-05
114	BRI3BP	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	1.78E-05	0.002412561	-1533.738198	-572.0091864	3.819517363	0	1	0.000886161	5.89E-05
531	KIAA1324	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	1.81E-05	0.003025472	-1546.294536	-576.0420268	3.853368525	0	1	0.000902882	6.01E-05
13	ACAA1	"Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae"	0	-0.016949153	1.86E-05	0.003525976	-1025.395693	-381.4072099	2.880191754	0	1	0.00092603	6.16E-05
565	LPXN	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia"	0.028142105	0.011669937	1.91E-05	0.000279862	-441.2631511	-163.8225737	4.405492276	0	1	0.000955269	6.35E-05
1137	ZMIZ1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	1.94E-05	0.002096176	-1335.449285	-495.3609796	3.33641996	0	1	0.000969118	6.45E-05
733	PANK2	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	0	-0.016949153	1.94E-05	0.001846762	-2986.849074	-1107.878614	2.679078252	0	1	0.000969679	6.45E-05
807	PSMB5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0	-0.016949153	1.98E-05	0.003755045	-386.3922786	-143.1763527	3.601995167	0	1	0.000985715	6.56E-05
906	SF3B5	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	2.00E-05	0.001900069	-1446.15247	-535.4772641	3.61675661	0	1	0.000997451	6.63E-05
536	KPNA2	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	0	-0.016949153	2.04E-05	0.001487002	-3033.84456	-1122.095599	2.689611	0	1	0.001015923	6.76E-05
779	POC1B-GALNT4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	2.04E-05	0.001936731	-1525.581667	-564.2287851	3.818023558	0	1	0.001016562	6.76E-05
57	APOBEC3D	"Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia"	0.169671282	0.141039257	2.08E-05	2.08E-05	30365.15622	82193.95255	6.198314225	0	1	0.001035051	6.88E-05
832	RAPH1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	2.09E-05	0.002441894	-1384.29438	-511.232012	3.46737681	0	1	0.001040699	6.92E-05
12	ABR	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	2.11E-05	0.003600916	-1439.175744	-531.1797255	3.60611619	0	1	0.001050868	6.99E-05
1065	TTC27	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.176660289	0.162705379	2.11E-05	2.15E-05	-3602.813364	-1329.614486	5.841262737	0	1	0.001052574	7.00E-05
878	RPS25	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0	-0.016949153	2.12E-05	0.004031138	-324.2719724	-119.636756	3.031380242	0	1	0.001057617	7.03E-05
929	SLC35B2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	2.18E-05	0.002066571	-1493.2405	-550.065378	3.745830386	0	1	0.001084207	7.21E-05
632	MRPS9	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	2.18E-05	0.002072594	-1457.630047	-536.8507465	3.656885135	0	1	0.001087344	7.23E-05
422	GTF2A1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.148854255	0.134428056	2.35E-05	2.45E-05	-2331.513026	-854.8308283	5.864659612	0	1	0.001168439	7.77E-05
1007	TLR1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida dubliniensis"	1.11E-16	-0.016949153	2.37E-05	0.004148052	32736.96611	89337.50729	3.873683514	0	1	0.001178582	7.84E-05
413	GRN	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	2.40E-05	0.002279871	-1393.726771	-510.2653007	3.508676959	0	1	0.001195216	7.95E-05
425	GUCA2B	"Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,NA,Methanomassiliicoccaceae archaeon UBA71"	0	-0.016949153	2.55E-05	0.004853726	36181.06807	99216.55613	5.145256134	0	1	0.001271656	8.46E-05
393	GMPR2	"Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Pyricularia pennisetigena"	0	-0.016949153	2.76E-05	0.005243597	25187.63206	69413.87175	4.188416388	0	1	0.00137304	9.13E-05
580	MAN2B1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae"	0	-0.016949153	2.78E-05	0.005278832	19058.19538	52544.71914	3.527618441	0	1	0.001382196	9.19E-05
631	MRPS25	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	2.80E-05	0.005323433	-1418.402012	-514.179844	3.591128299	0	1	0.00139379	9.27E-05
729	PACSIN3	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.16136947	0.147155393	2.99E-05	3.13E-05	-2155.550856	-778.0118565	5.470911309	0	1	0.001488867	9.90E-05
795	PRKCZ	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas"	0.173474391	0.159465482	3.11E-05	3.26E-05	-1416.489271	-509.9940389	6.273917438	0	1	0.00154541	0.000102788
25	ADI1	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	0	-0.016949153	3.18E-05	0.003300983	-2884.009559	-1036.740695	2.6172309	0	1	0.001581965	0.000105219
666	NDC1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	3.19E-05	0.003034189	-1324.195389	-475.9152657	3.368953851	0	1	0.001587177	0.000105566
628	MRPL11	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0	-0.016949153	3.28E-05	0.006238651	-549.0870252	-196.9776434	3.613030209	0	1	0.001631326	0.000108502
49	ANKRD40CL	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium pseudoperiodonticum"	0	-0.016949153	3.29E-05	0.00624252	499.1041531	1391.340536	4.084111548	0	1	0.001632332	0.000108569
988	TCF20	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.096758608	0.081449432	3.41E-05	5.99E-05	-1368.779042	-489.8243758	3.490778139	0	1	0.001691786	0.000112523
342	FBXO6	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Vescimonas,Vescimonas coprocola"	0.188992778	0.161027011	3.52E-05	3.56E-05	-6201.671086	-2214.194618	7.001471431	0	1	0.001749905	0.000116389
316	EOGT	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.147720652	0.133275239	3.56E-05	3.76E-05	-2078.114874	-741.4300838	5.308658365	0	1	0.001768078	0.000117598
887	SAA2	"Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter"	0.046788955	0.013919608	3.72E-05	9.19E-05	306.9576732	862.980329	5.608009673	0	1	0.00184813	0.000122922
261	DCAF1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia"	0	-0.016949153	4.17E-05	0.007838516	-307.872891	-108.6462123	3.184119576	0	1	0.002069601	0.000137652
1045	TRADD	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.012298971	-0.004441725	4.21E-05	0.000492118	-731.4154489	-257.9461018	6.591106817	0	1	0.002088421	0.000138904
973	SUGCT	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0	-0.016949153	4.33E-05	0.008234976	45523.46123	129343.9781	4.5323939	0	1	0.002148536	0.000142902
414	GSDMB	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0	-0.016949153	4.52E-05	0.004291282	-1524.376889	-534.9439109	3.92954397	0	1	0.002238415	0.00014888
411	GRK6	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.147459924	0.133010092	4.65E-05	5.42E-05	-641.4818057	-224.6392389	6.174884809	0	1	0.002304825	0.000153298
