	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
562	HGD	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.311249435	0.299770259	4.73E-08	4.79E-08	-3274.175021	-1544.739719	3.324241825	0	0.113508188	2.43E-06	1.59E-07
583	HOMER3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.24561125	0.233038104	4.94E-08	5.59E-08	-734.8855662	-346.31471	4.953604009	0	0.118505643	2.54E-06	1.66E-07
595	HTATSF1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.079573584	-0.002607346	5.10E-08	5.37E-08	-4252.122442	-2002.031459	0.64983577	0	0.122480467	2.63E-06	1.72E-07
39	AFMID	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.300039527	0.288373519	5.63E-08	5.75E-08	-3253.752064	-1527.844315	3.272808323	0	0.135269734	2.90E-06	1.90E-07
1257	SMUG1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.341338301	0.330360606	5.80E-08	5.90E-08	-3262.83426	-1530.911298	3.264815817	0	0.139197561	2.98E-06	1.95E-07
242	CENPC	"Bacteria,Proteobacteria,Deltaproteobacteria"	0.028321145	0.012126498	6.13E-08	7.01E-08	-3150.109423	-1475.759664	2.412612096	0	0.147184712	3.16E-06	2.07E-07
318	CSTF2T	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.301057242	0.289408196	7.01E-08	7.13E-08	-3179.44544	-1483.946315	3.196153917	0	0.168423923	3.61E-06	2.36E-07
770	MDN1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.496256909	0.487861191	7.03E-08	7.03E-08	-15131.21991	-7061.721438	2.330505207	0	0.168843369	3.62E-06	2.37E-07
196	CAPN9	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.136384318	0.121990723	7.22E-08	7.77E-08	-2431.038965	-1133.714087	2.460094209	0	0.173420788	3.72E-06	2.43E-07
765	MCF2L	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.294696835	0.282941783	7.24E-08	7.40E-08	-3264.804626	-1522.418476	3.304056023	0	0.173917029	3.73E-06	2.44E-07
1085	RAB11A	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.291588161	0.279781297	7.92E-08	8.09E-08	-3750.621335	-1744.564393	3.80405028	0	0.190175329	4.07E-06	2.67E-07
1142	RPL19	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.293523249	0.281748637	8.73E-08	8.92E-08	-3730.28977	-1730.299021	3.792547066	0	0.209658926	4.49E-06	2.94E-07
116	ATG4C	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.27842641	0.266400183	8.82E-08	9.08E-08	-2929.813242	-1358.610968	2.999936621	0	0.211751046	4.54E-06	2.97E-07
1097	RASA3	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0	-0.016666667	8.93E-08	2.14E-05	-16839.35942	-7805.852542	2.544035745	0	0.214497951	4.59E-06	3.01E-07
186	CACTIN	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.304156114	0.292558716	1.07E-07	1.09E-07	-3601.434385	-1660.546878	3.658731	0	0.257914652	5.52E-06	3.62E-07
521	GPC6	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.307810505	0.296274014	1.14E-07	1.52E-07	-229.4627354	-105.606275	2.946919363	0	0.27456744	5.88E-06	3.85E-07
822	MUC5AC	"Bacteria,Proteobacteria,Deltaproteobacteria"	0.078341799	0.062980829	1.16E-07	1.20E-07	-3328.803354	-1531.545108	2.602724149	0	0.277496474	5.94E-06	3.89E-07
1399	TNFRSF14	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.357681001	0.346975685	1.17E-07	1.18E-07	-2678.194279	-1231.748455	2.853168815	0	0.28101763	6.02E-06	3.94E-07
5	ABCB8	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.245563595	0.232989655	1.40E-07	1.42E-07	-3470.422056	-1587.721673	3.664541076	0	0.335266133	7.17E-06	4.70E-07
1306	STXBP6	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.227377726	0.214500688	1.42E-07	1.43E-07	-3930.670852	-1797.405607	4.23469961	0	0.340751566	7.29E-06	4.78E-07
351	DHRS2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.28668531	0.274796732	1.74E-07	1.76E-07	-3434.310692	-1560.769994	3.601234657	0	0.417021458	8.92E-06	5.84E-07
477	FRZB	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.302349644	0.290722138	1.75E-07	1.77E-07	-3346.571115	-1520.64472	3.50971261	0	0.419251853	8.97E-06	5.87E-07
1423	TRIM3	"Bacteria,Proteobacteria,Deltaproteobacteria"	-2.22E-16	-0.016666667	2.01E-07	4.81E-05	-3108.335121	-1406.307192	2.497451037	0	0.481531586	1.03E-05	6.74E-07
534	GSKIP	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.244604465	0.23201454	2.21E-07	2.26E-07	-3722.360988	-1679.05223	3.874690239	0	0.529622778	1.13E-05	7.41E-07
1038	PRAG1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.266281405	0.254052762	2.28E-07	2.32E-07	-3021.105056	-1361.3786	3.190250654	0	0.546453905	1.17E-05	7.65E-07
246	CEP250	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.41970328	0.410031668	2.29E-07	2.29E-07	8940.991469	19844.80699	3.07075611	0	0.549391117	1.17E-05	7.69E-07
967	PEX19	"Bacteria,Proteobacteria,Deltaproteobacteria"	0.052705508	0.036917266	2.38E-07	2.52E-07	-3095.240443	-1392.801229	2.46541067	0	0.571328916	1.22E-05	8.00E-07
983	PIGK	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.568653556	0.561464449	2.54E-07	2.54E-07	-14811.94314	-6650.903801	2.318614584	0	0.610453053	1.30E-05	8.54E-07
1029	PPOX	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.254516767	0.242092047	3.03E-07	3.10E-07	-3424.49697	-1528.816204	3.59474589	0	0.728609081	1.56E-05	1.02E-06
647	IRF3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.225085924	0.212170689	3.09E-07	3.18E-07	-2964.751661	-1322.757501	3.113684468	0	0.742266947	1.59E-05	1.04E-06
1256	SMPDL3A	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.118412974	0.088528668	3.82E-07	4.10E-07	-106.6212778	-47.23286155	0.774359974	0	0.91789128	1.96E-05	1.28E-06
448	FAM98B	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.312962986	0.289673596	4.27E-07	4.40E-07	188.3049849	426.6970803	0.452058712	0	1	2.19E-05	1.43E-06
1133	RNF115	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida orthopsilosis"	0	-0.016666667	5.01E-07	0.000120313	9245.564908	21066.74424	2.831732613	0	1	2.57E-05	1.68E-06
598	ICAM4	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.294164976	0.282401059	5.78E-07	5.81E-07	-21887.4195	-9557.116043	3.587592932	0	1	2.96E-05	1.94E-06
893	NSD3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.25974726	0.247409714	6.27E-07	6.37E-07	-3264.375288	-1421.303326	3.494984747	0	1	3.21E-05	2.10E-06
158	C11orf96	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.186000044	0.172433378	6.37E-07	1.08E-06	-114.0817271	-49.64056797	2.354321345	0	1	3.26E-05	2.14E-06
451	FBLN2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.077617415	0.062244372	7.12E-07	5.51E-06	-121.9902486	-52.86832382	2.525330285	0	1	3.64E-05	2.38E-06
665	JUP	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.408499814	0.38844896	7.15E-07	7.15E-07	-475.447365	-206.0163499	0.507899404	0	1	3.66E-05	2.40E-06
69	ANAPC15	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.519558713	0.511551358	7.34E-07	7.38E-07	5586.220316	12904.77152	2.184128733	0	1	3.76E-05	2.46E-06
492	GCHFR	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens"	0.278067031	0.266034815	7.92E-07	7.95E-07	-8264.406353	-3567.57993	5.449909891	0	1	4.05E-05	2.65E-06
977	PGS1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.250081337	0.237582693	7.95E-07	8.11E-07	-2984.189895	-1288.037142	3.19738606	0	1	4.06E-05	2.66E-06
732	LSM4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0	-0.016666667	8.74E-07	0.000112687	-129.3685534	-55.63998879	2.694056586	0	1	4.47E-05	2.93E-06
978	PHGDH	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0	-0.016666667	9.11E-07	0.00011851	-128.8608406	-55.33312691	2.686716791	0	1	4.66E-05	3.05E-06
733	LSM4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0	-0.016666667	9.39E-07	0.000112687	-129.1222342	-55.38203319	2.694056586	0	1	4.80E-05	3.14E-06
979	PHGDH	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0	-0.016666667	9.88E-07	0.00011851	-128.5847437	-55.04542527	2.686716791	0	1	5.05E-05	3.31E-06
1298	STAT5B	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.550330247	0.542835751	1.04E-06	1.04E-06	-13533.26332	-5780.842953	2.202522764	0	1	5.34E-05	3.50E-06
992	PITRM1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.127359051	0.097778002	1.09E-06	1.09E-06	2899.65831	6800.290908	1.117554728	0	1	5.59E-05	3.66E-06
85	APOC4-APOC2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0	-0.016666667	1.30E-06	0.000165209	-127.8168409	-54.13904923	2.692201668	0	1	6.62E-05	4.34E-06
100	ARHGAP5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.313058876	0.301609857	1.30E-06	1.34E-06	-3346.983679	-1417.498539	3.684015245	0	1	6.64E-05	4.35E-06
90	APTX	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.400308152	0.390313288	1.37E-06	1.40E-06	-2857.209907	-1207.65881	3.128014555	0	1	6.98E-05	4.57E-06
86	APOC4-APOC2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0	-0.016666667	1.38E-06	0.000165209	-127.6111186	-53.92169859	2.692201668	0	1	7.03E-05	4.61E-06
274	CLTC	"Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter"	0.240543256	0.227885643	1.49E-06	1.61E-06	-52.99795495	-22.32196721	0.566602155	0	1	7.62E-05	4.99E-06
453	FBLN5	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.037181045	0.021134062	1.56E-06	6.26E-05	-118.8014517	-49.94075981	2.515786645	0	1	7.99E-05	5.23E-06
493	GCNT3	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.291062949	0.279247332	1.61E-06	1.61E-06	-21316.03616	-8949.62339	3.571472186	0	1	8.23E-05	5.39E-06
1302	STK17B	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.495072806	0.486657353	1.71E-06	1.71E-06	-13972.30226	-5852.538152	2.326361313	0	1	8.71E-05	5.71E-06
1090	RAB6D	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.189821916	0.176318948	1.76E-06	1.81E-06	-3451.168855	-1443.840222	3.858395736	0	1	8.97E-05	5.87E-06
339	DDHD1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0.036214895	0.02015181	1.77E-06	2.53E-06	-1797.685577	-751.8140365	4.086424101	0	1	9.05E-05	5.93E-06
71	ANGPT2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.266765398	0.241909988	1.79E-06	2.35E-06	92.74848655	221.873815	3.165342017	0	1	9.15E-05	5.99E-06
522	GPLD1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0	-0.016666667	1.96E-06	0.000471477	-496.5806526	-206.7848774	3.651921691	0	1	0.000100231	6.56E-06
624	IL11	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0	-0.016666667	1.97E-06	0.000236517	809.1209158	1943.322224	2.138061826	0	1	0.000100561	6.59E-06
175	C8A	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.036289512	0.02022767	2.04E-06	8.17E-05	-125.8668371	-52.3279039	2.686703379	0	1	0.000104158	6.82E-06
58	ALDH3B1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.28412822	0.272197024	2.07E-06	2.08E-06	-20206.82895	-8395.576492	3.494595276	0	1	0.000105689	6.92E-06
458	FBXW9	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.206275959	0.193047225	2.15E-06	2.22E-06	-3148.263997	-1305.933976	3.541242913	0	1	0.00010977	7.19E-06
1055	PSMB5	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0	-0.016666667	2.53E-06	0.000606941	-1061.528633	-437.2752386	2.46838001	0	1	0.00012894	8.44E-06
277	CMSS1	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0	-0.016666667	2.61E-06	0.000627325	-8776.855116	-3610.221835	2.484051455	0	1	0.00013326	8.73E-06
973	PGLYRP2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.035498868	0.019423849	2.66E-06	0.000102681	-128.0975104	-52.651105	2.756391798	0	1	0.000135564	8.88E-06
1019	POLL	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0	-0.016666667	2.66E-06	0.000639021	211.1410318	513.7245739	3.813069393	0	1	0.000135737	8.89E-06
153	BTN3A3	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.520810214	0.512823717	2.80E-06	2.80E-06	-15564.42054	-6383.164651	2.651585439	0	1	0.000142527	9.33E-06
968	PEX3	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.166000939	0.152100955	2.88E-06	2.90E-06	-22829.63055	-9349.835553	3.92204599	0	1	0.000146998	9.63E-06
1200	SERPIND1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0	-0.016666667	2.90E-06	0.000375121	-114.6519406	-46.94700523	2.473951575	0	1	0.000147593	9.67E-06
1485	USP1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.231864787	0.219062534	2.91E-06	2.97E-06	-3882.80483	-1589.671534	4.407756452	0	1	0.000148085	9.70E-06
1214	SH3PXD2A	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.070775423	0.055288347	2.95E-06	2.08E-05	-128.1088882	-52.41796044	2.76532508	0	1	0.000150087	9.83E-06
655	ITGB3	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.104025844	0.089092941	3.11E-06	1.01E-05	-97.27751035	-39.70320403	2.103444756	0	1	0.00015868	1.04E-05
1201	SERPIND1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0	-0.016666667	3.13E-06	0.000375121	-114.3987601	-46.68313906	2.473951575	0	1	0.000159283	1.04E-05
376	DOK2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0	-0.016666667	3.43E-06	0.00082253	-816.122401	-331.6510469	4.021938154	0	1	0.000174579	1.14E-05
656	ITLN2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.13461722	0.120194173	3.47E-06	3.54E-06	-4411.359985	-1791.687565	3.906823743	0	1	0.00017666	1.16E-05
958	PDLIM3	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.104992168	0.090075371	3.51E-06	1.14E-05	-114.6181659	-46.52427756	2.487771741	0	1	0.000179007	1.17E-05
1514	WDR12	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	1.11E-16	-0.016666667	3.56E-06	0.000456465	-114.0077241	-46.24818524	2.475947494	0	1	0.000181403	1.19E-05
1515	WDR12	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	1.11E-16	-0.016666667	3.80E-06	0.000456465	-113.7901138	-46.01988065	2.475947494	0	1	0.000193704	1.27E-05
1548	ZC3H6	"Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas balearica"	0.253499231	0.201113212	3.98E-06	4.00E-06	-6450.798015	-2603.242383	4.995088637	0	1	0.000202893	1.33E-05
1388	TMEM30B	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.151787822	0.137650952	4.09E-06	4.22E-06	-2833.43109	-1142.01322	3.292223402	0	1	0.000208361	1.36E-05
131	B3GNT7	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.325236301	0.313990239	4.14E-06	4.17E-06	-3410.398841	-1373.861624	3.938669084	0	1	0.000210621	1.38E-05
1498	VCAN	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.033814853	0.017711767	4.90E-06	0.000156472	-130.578439	-52.17834909	2.864303354	0	1	0.000249552	1.63E-05
1064	PTGES2	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0	-0.016666667	5.62E-06	0.001348998	-1109.289947	-440.3291041	2.631431867	0	1	0.000285861	1.87E-05
703	LCP2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0	-0.016666667	6.42E-06	0.000770384	-129.3385952	-51.00183723	2.861988752	0	1	0.000326358	2.14E-05
1283	SPRY2	"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus puulaauensis"	0.270670208	0.160582692	7.25E-06	7.28E-06	38267.11707	97643.08756	7.089908915	0	1	0.000368221	2.41E-05
1422	TREML1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus"	0	-0.016666667	7.41E-06	0.001778547	73.37816544	187.448511	2.556665865	0	1	0.000376518	2.47E-05
148	BRAP	"Bacteria,Proteobacteria,Deltaproteobacteria"	0	-0.016666667	7.58E-06	0.001818132	-2827.292755	-1105.509447	2.480960273	0	1	0.000384861	2.52E-05
1438	TSR2	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius"	0.068408315	0.052881787	7.62E-06	8.47E-06	-2588.169805	-1011.688964	4.480080218	0	1	0.000387209	2.54E-05
409	ELMO1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.065291379	0.049712902	7.73E-06	5.62E-05	-104.5132449	-40.82225819	2.326913857	0	1	0.000392884	2.57E-05
604	IFI30	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.284126824	0.272195604	7.76E-06	7.89E-06	1405.361537	3598.645414	4.134518712	0	1	0.000394216	2.58E-05
1551	ZDHHC2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium"	0.506725238	0.481211026	8.36E-06	8.54E-06	392.1820347	1008.142035	3.26036704	0	1	0.000424469	2.78E-05
741	MAD1L1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0	-0.016666667	9.27E-06	0.00222564	-1101.666097	-426.2134269	2.670828679	0	1	0.000470748	3.08E-05
705	LGALS2	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii_A"	0.118337855	0.103643486	1.08E-05	1.09E-05	-31638.5967	-12138.4496	6.94654454	0	1	0.000549105	3.60E-05
1127	RICTOR	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.576413132	0.562054255	1.15E-05	1.15E-05	5109.581487	13361.39477	2.344404166	0	1	0.000582373	3.81E-05
1312	SULT2B1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.294822119	0.283069154	1.27E-05	1.27E-05	-20931.5891	-7961.279551	3.716071788	0	1	0.000641476	4.20E-05
469	FLOT2	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0	-0.016666667	1.28E-05	0.003070916	-1052.213862	-399.9519841	2.579129239	0	1	0.000648734	4.25E-05
1145	RPLP0	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.095279938	0.08020127	1.29E-05	3.86E-05	-130.9689085	-49.76450293	2.966756622	0	1	0.000652761	4.28E-05
1325	SZRD1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0	-0.016666667	1.31E-05	0.002526416	-1027.925706	-390.273697	2.521359895	0	1	0.000661926	4.34E-05
1417	TRAF5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.17723843	0.163525737	1.35E-05	1.39E-05	-3880.795538	-1470.875574	4.569888582	0	1	0.000682357	4.47E-05
111	ASXL2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.58513771	0.578223338	1.38E-05	1.38E-05	5202.457179	13746.27019	2.505918645	0	1	0.000699907	4.58E-05
299	COX14	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii"	0	-0.016666667	1.43E-05	0.001719291	707.5066646	1873.369104	3.35597246	0	1	0.000726055	4.76E-05
602	IDNK	"Viruses,Uroviricota,Caudoviricetes,Caudovirales"	0.242844497	0.144694709	1.44E-05	1.44E-05	-10706.12636	-4042.207828	7.334882671	0	1	0.000729562	4.78E-05
952	PDCD4	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.080644336	0.065321742	1.47E-05	5.20E-05	25.20825046	66.8523095	0.527918183	0	1	0.000745974	4.89E-05
46	AIFM3	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella"	0.170493384	0.142374516	1.56E-05	1.63E-05	678.4191932	1805.300733	7.475871859	0	1	0.000790819	5.18E-05
1242	SLC5A1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	-2.22E-16	-0.016666667	1.63E-05	0.003917339	-23947.64443	-8975.88535	4.468131503	0	1	0.000826713	5.41E-05
151	BST1	"Bacteria,Proteobacteria,Deltaproteobacteria"	0.057993213	0.0422931	1.70E-05	1.78E-05	-4437.801587	-1659.579089	4.042001803	0	1	0.00085894	5.63E-05
117	ATG9A	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.520701614	0.512713308	1.72E-05	1.72E-05	-15424.83953	-5763.822755	2.72075644	0	1	0.000870301	5.70E-05
1493	UVRAG	"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus puulaauensis"	0.024480047	0.008221381	1.79E-05	1.83E-05	-46607.44861	-17372.5003	3.522896762	0	1	0.000907333	5.94E-05
