	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
439	SURF1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides"	0.666568933	0.594083918	5.17E-295	5.63E-295	132.2267003	147.1425997	0.433568572	0	1.13E-288	2.48E-293	1.63E-294
378	RECQL5	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.742184674	0.699215453	7.06E-252	7.06E-252	-41051.65705	-36563.99927	5.027991294	0	1.55E-245	3.35E-250	2.21E-251
448	TBPL1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.533181488	0.477163266	3.33E-243	3.40E-243	-51729.44149	-45979.28383	6.518369434	0	7.30E-237	1.58E-241	1.04E-242
302	MRPL39	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans"	0.334672409	0.223784477	3.34E-212	3.34E-212	470750.6286	534099.0369	0.503446164	0	7.32E-206	1.56E-210	1.03E-211
381	RFT1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus comes"	0.090434086	-0.018713824	1.07E-183	2.96E-183	6601.278447	7561.664626	1.18129473	0	2.34E-177	4.95E-182	3.26E-183
153	EIF4E3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica"	0.823548733	0.817013501	2.48E-162	2.54E-162	3179.741602	3674.540908	1.999072808	0	5.44E-156	1.14E-160	7.52E-162
286	MEP1B	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans"	0.826766765	0.805978777	9.28E-134	9.41E-134	7322.775624	8589.951887	2.472663555	0	2.03E-127	4.21E-132	2.77E-133
252	KANK3	"Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila"	0.307429774	0.281779025	3.10E-122	3.67E-122	4470.957579	5284.158234	6.901273237	0	6.79E-116	1.40E-120	9.21E-122
300	MPP7	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia obeum"	0.390824531	0.368262476	4.02E-114	4.16E-114	4278.74644	5087.25835	0.86101812	0	8.82E-108	1.81E-112	1.19E-113
124	CYP1B1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium"	0.484617011	0.422771053	3.57E-89	3.79E-89	-3.254152091	-2.673847265	0.00488581	0	7.81E-83	1.58E-87	1.04E-88
311	MTIF3	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.654362578	0.641561192	2.97E-88	2.97E-88	4230610.159	5154193.35	4.552829595	0	6.51E-82	1.31E-86	8.64E-88
312	MYO10	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus"	0.33956664	0.315106145	1.27E-79	1.44E-79	7545.140678	9291.655017	7.970378649	0	2.77E-73	5.55E-78	3.66E-79
108	COPB1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.257343916	0.229838135	3.46E-79	3.77E-79	-2229.28884	-1809.188156	0.880323254	0	7.58E-73	1.52E-77	9.99E-79
399	S100A8	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae"	0.354206926	0.304530536	7.32E-78	8.35E-78	-12036.32677	-9750.297704	1.285130677	0	1.60E-71	3.21E-76	2.11E-77
51	BCHE	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.220716274	0.191853914	2.05E-72	2.28E-72	27092.78818	33714.96014	6.632232419	0	4.48E-66	8.93E-71	5.88E-72
43	B3GNT3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis"	0.902358349	0.898741991	2.01E-55	2.01E-55	-1678.183892	-1305.298165	1.19979755	0	4.41E-49	8.66E-54	5.71E-55
493	VAV3	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.233238554	0.14122718	5.24E-55	5.24E-55	5200720.267	6693025.46	7.356360878	0	1.15E-48	2.25E-53	1.48E-54
398	S100A8	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola"	0.354206926	0.304530536	1.15E-53	1.25E-53	179.3545682	231.5762892	1.285130677	0	2.52E-47	4.93E-52	3.25E-53
438	SUPT6H	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.168752128	0.030210817	1.19E-51	1.40E-51	-3253.56012	-2506.876849	1.518684061	0	2.60E-45	5.08E-50	3.35E-51
472	TRIM33	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.662155481	0.649642721	1.32E-49	1.36E-49	3021.027064	3942.823991	2.188083944	0	2.90E-43	5.66E-48	3.73E-49
182	FIG4	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.646096894	0.632989372	1.47E-49	1.48E-49	11723.5894	15302.74389	4.059244356	0	3.22E-43	6.28E-48	4.14E-49
476	TTC27	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.688806632	0.677280952	5.98E-48	5.98E-48	-3294478.231	-2512197.709	3.856274075	0	1.31E-41	2.55E-46	1.68E-47
506	ZER1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica"	0.880010741	0.870780798	2.52E-45	2.57E-45	1339.432783	1770.898332	1.71963463	0	5.52E-39	1.07E-43	7.06E-45
171	FAM160B1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae"	0.086301318	0.016016804	3.76E-44	4.45E-44	1195.453263	1586.701869	0.648446306	0	8.24E-38	1.60E-42	1.05E-43
414	SH2D3A	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.405144724	0.383113047	5.45E-43	5.77E-43	4524.422104	6029.321769	5.503722168	0	1.19E-36	2.31E-41	1.52E-42
160	EPB41L1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus"	0.303623583	0.250056166	5.76E-40	5.93E-40	-3162.822742	-2346.709582	0.609683468	0	1.26E-33	2.44E-38	1.61E-39
361	PSMA2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes"	0.249236491	0.124109239	1.64E-38	1.86E-38	-467.5873968	-344.8829304	0.624714329	0	3.59E-32	6.92E-37	4.56E-38
233	IFT43	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.243649437	0.215636453	4.02E-38	4.09E-38	19203.33986	26078.60079	7.783829953	0	8.80E-32	1.69E-36	1.12E-37
457	TLE3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.294130725	0.209426412	4.64E-38	9.41E-38	-117.6858565	-86.63640875	0.684580185	0	1.02E-31	1.96E-36	1.29E-37
360	PRUNE1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula"	0.410607966	0.339880922	9.00E-36	9.09E-36	-4817.698455	-3510.328272	0.701299102	0	1.97E-29	3.79E-34	2.49E-35
417	SLC25A36	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans"	0.846050325	0.840348485	1.88E-34	1.89E-34	-3645.766338	-2639.414212	1.963712782	0	4.11E-28	7.88E-33	5.19E-34
14	ADAM17	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.335877872	0.284791555	9.82E-31	1.48E-30	111.7743431	157.5791951	1.004998475	0	2.15E-24	4.10E-29	2.70E-30
100	COA3	"Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,NA,Methanomassiliicoccaceae archaeon UBA71"	0.217550919	0.188571323	2.02E-30	2.02E-30	-91069.24161	-64474.87345	0.584988004	0	4.42E-24	8.41E-29	5.54E-30
405	SCAF1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.476746014	0.413955536	6.26E-27	6.38E-27	-1653.023019	-1143.002179	1.002853113	0	1.37E-20	2.60E-25	1.71E-26
135	DKK3	"Viruses,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Roseolovirus,Human betaherpesvirus 7"	0.235751295	0.207445787	6.65E-25	6.65E-25	-928450.0315	-631726.1695	6.173688896	0	1.46E-18	2.75E-23	1.81E-24
33	ARHGEF10L	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.084930123	-0.024878262	1.33E-23	2.17E-23	-70.29008792	-47.27856286	0.499800461	0	2.91E-17	5.47E-22	3.60E-23
320	NEK6	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.213023892	0.183876629	1.45E-22	1.49E-22	-22738.33031	-15142.40474	8.584336955	0	3.18E-16	5.97E-21	3.93E-22
23	ANKHD1-EIF4EBP3	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum"	0.154119022	0.052613304	3.97E-21	6.53E-21	-3703.506906	-2429.312993	4.573515172	0	8.69E-15	1.63E-19	1.07E-20
148	ECI1	"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thermothelomyces,Thermothelomyces thermophilus"	0.238970944	0.180430248	2.56E-17	2.56E-17	-106430.4811	-66412.18469	0.562950625	0	5.60E-11	1.04E-15	6.85E-17
78	CD19	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis"	0.460919486	0.396229825	3.79E-15	4.03E-15	-3501.194871	-2103.806688	5.410700604	0	8.31E-09	1.53E-13	1.01E-14
419	SLC39A7	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula"	0.174572009	0.111077548	3.33E-14	3.37E-14	-4538.343392	-2674.517277	0.993964912	0	7.29E-08	1.34E-12	8.84E-14
332	PCP4L1	"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thermothelomyces,Thermothelomyces thermophilus"	0.635481896	0.607442042	6.65E-14	6.65E-14	363104.1167	620277.107	3.613214227	0	1.46E-07	2.68E-12	1.77E-13
402	SAP30BP	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis"	0.579555397	0.563983375	1.43E-13	1.44E-13	-1763.867098	-1024.643247	2.346214126	0	3.14E-07	5.76E-12	3.79E-13
276	LTA4H	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.173194882	0.109594488	1.48E-13	1.89E-13	404.0595351	695.7991542	0.596354197	0	3.24E-07	5.95E-12	3.92E-13
397	S100A1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae"	0.522974312	0.465731229	1.59E-13	1.59E-13	-173427.57	-100635.7112	5.156216017	0	3.49E-07	6.40E-12	4.22E-13
403	SBDS	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas"	0.2889845	0.20366264	1.99E-13	2.23E-13	-217.708388	-126.0363089	0.58071912	0	4.36E-07	8.01E-12	5.28E-13
156	EMC6	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.35213338	0.32813832	2.02E-10	2.02E-10	-3064840.095	-1620810.765	7.105988909	0	0.000442655	8.04E-09	5.30E-10
133	DGKZ	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerostipes"	0.504628648	0.486281561	1.54E-09	1.55E-09	-11877.60406	-6058.092602	4.540964118	0	0.003363996	6.09E-08	4.01E-09
363	PSMC4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia massiliensis"	0.046145448	0.010817502	3.38E-09	8.41E-09	-1493.60975	-749.8441185	0.435649014	0	0.007407934	1.34E-07	8.82E-09
396	RTP4	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae"	0.509154255	0.47139689	5.43E-09	5.43E-09	51930.09404	104483.8971	3.685852805	0	0.011900589	2.15E-07	1.42E-08
26	ANXA8L1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae"	0.635980755	0.592298446	5.84E-09	5.84E-09	58799.72521	118490.33	4.217185779	0	0.012786212	2.31E-07	1.52E-08
142	DRAP1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula"	0.519885831	0.482953972	7.90E-09	7.93E-09	1568.666287	3182.31859	0.874318214	0	0.01730458	3.12E-07	2.06E-08
317	NCOA7	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.119764242	0.087162917	1.05E-08	1.27E-08	-6063.511525	-2969.90885	3.436451745	0	0.02290815	4.13E-07	2.72E-08
16	ADH1A	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.04317921	0.007741403	6.27E-08	1.10E-07	-655.6748823	-306.9815678	3.796964961	0	0.137327075	2.47E-06	1.63E-07
376	RBM7	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.411421061	0.389621841	1.01E-07	1.01E-07	-1901483.437	-878303.6606	5.043761131	0	0.221353702	3.98E-06	2.62E-07
183	FIP1L1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.455021685	0.413100276	1.19E-07	1.19E-07	119789.4467	260590.8949	0.694084742	0	0.260870801	4.69E-06	3.09E-07
150	EDAR	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.556520161	0.503302581	2.63E-07	3.02E-07	68.05856344	151.7450934	3.159579388	0	0.577214947	1.04E-05	6.82E-07
217	HERC1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus"	0.232160124	0.20372161	5.47E-07	7.68E-07	-538.9633244	-235.806507	3.366192485	0	1	2.15E-05	1.41E-06
366	PUS7L	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.366112353	0.342635033	6.37E-07	6.37E-07	-1927634.589	-838792.0634	5.367480186	0	1	2.50E-05	1.65E-06
484	UGP2	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella"	0.274698958	0.187662833	6.76E-07	6.76E-07	616.5368743	1419.908052	0.661272554	0	1	2.65E-05	1.75E-06
45	BACH1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium pseudoperiodonticum"	0.376982095	0.353907358	1.03E-06	1.05E-06	-3291.504591	-1406.665238	4.80161866	0	1	4.04E-05	2.66E-06
245	ISOC2	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.345004127	0.320745021	1.64E-06	1.64E-06	-1988900.074	-834417.3223	5.673688094	0	1	6.42E-05	4.23E-06
512	ZMYM1	"Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia"	0.300401354	0.246586073	2.49E-06	2.55E-06	903.6616231	2192.331524	5.03037707	0	1	9.74E-05	6.42E-06
355	PPWD1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales"	0.278717003	0.223233695	3.05E-06	3.05E-06	1936.174579	4739.415728	1.031940328	0	1	0.000119155	7.85E-06
353	PPP4R3B	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.341905609	0.317531742	3.34E-06	3.34E-06	-2235691.407	-909548.6346	6.525875642	0	1	0.0001306	8.61E-06
498	WRAP53	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.381259417	0.333663988	3.61E-06	3.61E-06	166666.1056	411115.8784	1.204637293	0	1	0.000141024	9.29E-06
422	SMG6	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.245586348	0.217645101	4.31E-06	4.31E-06	-3760.070715	-1511.8138	5.3367242	0	1	0.000168195	1.11E-05
36	ATP2B1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula"	0.38679356	0.339623833	4.86E-06	4.88E-06	646.5070899	1617.123587	0.519245402	0	1	0.000189437	1.25E-05
273	LRRC41	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula"	0.325290926	0.300301701	5.12E-06	5.14E-06	-19605.83735	-7818.388084	6.244341845	0	1	0.000199578	1.31E-05
246	ITGA11	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.290450045	0.264170417	6.71E-06	6.71E-06	-2187967.977	-860881.3282	6.541911365	0	1	0.000261401	1.72E-05
303	MRPS30	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans"	0.114318105	0.081515072	8.75E-06	9.54E-06	-3201.773847	-1242.516163	3.823134326	0	1	0.000340939	2.25E-05
177	FBXL18	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0	-0.037037037	1.20E-05	0.002625966	-2453.0967	-935.837898	5.531747367	0	1	0.000466653	3.07E-05
213	GTF3C5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0	-0.037037037	1.21E-05	0.002651121	-2740.21979	-1044.817079	6.20839574	0	1	0.000471107	3.10E-05
66	C9orf72	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0	-0.037037037	1.32E-05	0.002899173	-2384.828987	-904.7436345	5.419925031	0	1	0.00051506	3.39E-05
140	DOCK4	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.305544202	0.252124525	1.47E-05	1.71E-05	244.0782996	647.3475565	6.075833256	0	1	0.000573418	3.78E-05
357	PRG3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.20961829	0.180344893	1.51E-05	1.60E-05	-2848.841961	-1072.472507	6.531286977	0	1	0.000588945	3.88E-05
41	ATPAF1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.391009843	0.368454652	1.66E-05	1.70E-05	3997.840244	10678.60864	7.510936857	0	1	0.000647251	4.26E-05
189	FUCA1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella"	0.323199874	0.271138326	2.23E-05	2.24E-05	849.8023839	2310.737415	1.192143732	0	1	0.000867863	5.72E-05
134	DHX37	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.266100223	0.238918749	2.26E-05	2.26E-05	-1956789.708	-719178.439	6.100839938	0	1	0.000876695	5.78E-05
348	PPIAL4C	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.291190222	0.264938008	2.67E-05	2.67E-05	-1655766.359	-602069.3363	5.194229429	0	1	0.001037543	6.84E-05
105	COL4A2	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.204626018	0.10918114	3.26E-05	3.31E-05	-1399.182126	-502.1809601	0.99641148	0	1	0.001265014	8.34E-05
437	SULF2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. ZJ-18"	0.278149253	0.222622272	3.53E-05	3.56E-05	3962.089563	11099.0405	6.638969079	0	1	0.001370432	9.03E-05
147	ECHDC3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. ZJ-18"	0.239272639	0.211097552	3.57E-05	3.59E-05	-11091.85958	-3956.626131	6.679619781	0	1	0.001385256	9.13E-05
384	RHPN2	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Yarrowia,Yarrowia lipolytica"	0.272575016	0.24563335	3.78E-05	3.78E-05	-18706.644	-6646.992678	0.779427846	0	1	0.001466245	9.66E-05
408	SCO1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.054250245	0.019222476	4.08E-05	4.08E-05	-1718148.67	-607283.5751	5.476005603	0	1	0.00158232	0.000104258
218	HEXD	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens"	0.32489053	0.272959032	5.02E-05	5.05E-05	2362.47964	6783.773518	7.308335168	0	1	0.001946938	0.000128282
40	ATP9B	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.250932172	0.223188919	5.06E-05	5.13E-05	-10177.89008	-3542.663157	7.434137092	0	1	0.001960791	0.000129195
92	CHPT1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.232414397	0.203985301	5.13E-05	5.13E-05	-2033403.429	-707027.163	6.536321533	0	1	0.001989351	0.000131076
277	MANBA	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.263428344	0.206768986	5.14E-05	5.14E-05	150060.7062	431609.223	1.387901418	0	1	0.001991622	0.000131226
430	SRSF7	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.263561043	0.206911892	6.30E-05	7.62E-05	17.77136969	51.89830259	0.755661311	0	1	0.002440665	0.000160813
2	AASS	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.42345529	0.402101782	6.48E-05	7.39E-05	-185.6881096	-63.45054588	4.615070902	0	1	0.002508755	0.000165299
158	ENO1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens"	0.299462203	0.273516358	6.89E-05	6.89E-05	-1069.99347	-363.8819209	0.42205752	0	1	0.002668293	0.000175811
440	SVIP	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum"	0.498542554	0.479970056	7.00E-05	7.04E-05	-1964.509827	-667.2453229	4.695654302	0	1	0.002711794	0.000178678
185	FKBP3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae"	0.298092472	0.272095897	7.11E-05	7.27E-05	-64.30250521	-21.81508384	0.357448501	0	1	0.00275215	0.000181337
169	FABP4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. ZJ-18"	0.204506103	0.175043366	7.48E-05	7.59E-05	-12284.0258	-4150.674543	7.51856861	0	1	0.002896584	0.000190853
336	PIK3CA	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.158685075	0.127525263	7.61E-05	7.61E-05	-1536634.572	-518533.8654	5.017153685	0	1	0.002944981	0.000194042
188	FUBP1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0	-0.037037037	7.80E-05	0.017073011	-1643733.742	-553595.9164	5.373865402	0	1	0.003017677	0.000198832
486	UHRF2	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus"	0	-0.037037037	8.80E-05	0.019269191	-2437.960016	-813.0970445	3.806709598	0	1	0.003404468	0.000224317
161	EPN1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius"	0.302060609	0.248372964	8.98E-05	8.98E-05	536.3714847	1610.93451	0.971057545	0	1	0.003474504	0.000228932
291	MIEF1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.258475335	0.231011459	0.000142998	0.000144984	-9298.989015	-2973.798669	7.086770759	0	1	0.005523807	0.000363958
299	MPO	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius"	0.461947365	0.420558701	0.000148503	0.000149184	-1307.532974	-416.6988366	0.808789046	0	1	0.005735771	0.000377924
71	CAPN2	"Bacteria,Actinobacteria,Coriobacteriia"	0.256237788	0.228691039	0.00014956	0.000156716	-151.0285154	-48.09992819	0.642602113	0	1	0.005776416	0.000380603
458	TMA16	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.2383135	0.210102889	0.000152271	0.000152969	-10897.89256	-3465.019799	8.434049182	0	1	0.005880761	0.000387478
306	MSMO1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.209142264	0.179851236	0.000157725	0.000159179	-9958.127239	-3155.854091	7.556136286	0	1	0.006090678	0.000401309
354	PPP6R3	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus"	0.121292528	0.053699646	0.000197263	0.000200933	616.2349375	1986.761244	1.008421145	0	1	0.007611343	0.000501504
81	CD6	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. ZJ-18"	0.108717851	0.075707401	0.000240027	0.000245635	-10098.51367	-3070.642675	6.496649232	0	1	0.009254963	0.000609801
469	TRIM11	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0	-0.037037037	0.000297159	0.065077875	-2055146.959	-610826.2299	7.117546453	0	1	0.01144881	0.000754351
342	PLEKHO2	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.263129652	0.206447317	0.000305945	0.000308764	355.7383992	1200.743094	0.943289485	0	1	0.011785937	0.000776564
