	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
1629	MRPL18	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.3353976	0.3241331	5.42E-26	5.45E-26	-10683.59	-7334.298	5.94901	0	1.01E-19	2.24E-24	1.49E-25
2119	PRDX5	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.0149431	-0.001752776	9.69E-26	1.42E-25	-240.325	-164.6523	1.503847	0	1.80E-19	4.00E-24	2.66E-25
2384	S100A3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.4170454	0.3863636	1.17E-25	1.28E-25	786.9781	1149.407	3.301529	0	2.17E-19	4.81E-24	3.20E-25
316	BTBD6	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.2472905	0.221335	4.42E-25	4.89E-25	-1715.729	-1169.147	8.396632	0	8.23E-19	1.82E-23	1.21E-24
2971	UBE2T	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.1428775	0.12835	4.65E-25	4.70E-25	334058.5	490321	7.467263	0	8.64E-19	1.91E-23	1.27E-24
336	C1orf43	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.02500402	-0.008616529	7.46E-25	3.08E-24	-4509.205	-3066.81	5.043979	0	1.39E-18	3.07E-23	2.05E-24
1698	MUSTN1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.1405091	0.1259415	2.66E-24	3.23E-24	-2319.766	-1570.199	6.924749	0	4.95E-18	1.09E-22	7.28E-24
1631	MRPL21	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.4698733	0.451593	2.01E-23	2.02E-23	5344.231	7958.776	4.754823	0	3.74E-17	8.26E-22	5.50E-23
88	AKR1B1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus"	0.2117286	0.1400675	1.09E-22	1.15E-22	48.09573	72.13376	0.5637873	0	2.03E-16	4.48E-21	2.98E-22
494	CHMP5	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.3665623	0.3558261	1.26E-22	1.28E-22	-8442.049	-5625.436	4.906818	0	2.34E-16	5.15E-21	3.43E-22
3180	ZSCAN26	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium ramosum"	0.129520399	0.083705683	1.60E-22	1.99E-22	-1.763312413	-1.173781197	0.005547421	0	2.97E-16	6.54E-21	4.36E-22
2118	PRDX4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.4497555	0.4307816	1.86E-21	1.99E-21	147.9027	224.664	0.5925709	0	3.45E-15	7.59E-20	5.06E-21
2291	RGS19	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.1258202	0.06337881	2.03E-21	2.43E-21	-7219.09	-4750.542	8.030145	0	3.77E-15	8.30E-20	5.53E-21
1426	LCN2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.5363852	0.5285273	4.84E-21	5.15E-21	-370.3969	-242.7268	2.589998	0	9.01E-15	1.98E-19	1.32E-20
1078	GON4L	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae"	0.114912652	0.084392399	1.30E-20	1.31E-20	227947.9407	349548.7023	7.530863984	0	2.42E-14	5.31E-19	3.54E-20
2082	PPID	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.3915999	0.381288	1.80E-20	1.81E-20	119783.3	183985.3	3.067995	0	3.35E-14	7.36E-19	4.90E-20
2977	UBTD2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.1038331	0.08864382	4.03E-19	4.05E-19	244607.3	382053.5	6.533626	0	7.50E-13	1.64E-17	1.09E-18
1255	IFT52	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.1856268	0.1427651	1.57E-18	2.58E-18	258.7448	407.3565	6.638189	0	2.91E-12	6.37E-17	4.24E-18
2361	RPS27	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.2286469	0.1880494	2.47E-18	2.78E-18	83.72505	132.1773	0.9920852	0	4.59E-12	1.00E-16	6.68E-18
1889	ORC4	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0.02725997	0.01077285	7.44E-18	1.06E-17	-535.8538	-337.0907	7.712071	0	1.38E-11	3.02E-16	2.01E-17
1073	GNG7	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.4100756	0.4000769	8.36E-18	8.45E-18	-7128.47	-4480.972	4.612202	0	1.56E-11	3.39E-16	2.26E-17
1062	GM2A	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.08994755	0.07452293	1.41E-16	1.75E-15	92290.82	149681.2	2.756488	0	2.63E-10	5.71E-15	3.81E-16
2774	TLR8	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella"	0.1793433	0.1361508	3.22E-16	1.13E-15	-360.4963	-220.9253	6.355091	0	5.99E-10	1.30E-14	8.67E-16
991	FXYD1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.2572784	0.2446899	4.51E-16	4.53E-16	5106.89	8354.54	5.818018	0	8.39E-10	1.82E-14	1.21E-15
1862	NUDT14	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Yarrowia,Yarrowia lipolytica"	0.385944	0.3647697	7.01E-16	7.05E-16	22946.73	37667.55	2.179864	0	1.30E-09	2.83E-14	1.89E-15
397	CBX2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.526101	0.501159	7.33E-16	7.66E-16	409.9659	673.2029	2.431871	0	1.36E-09	2.96E-14	1.97E-15
1759	NDUFA5	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.3228509	0.2334161	1.70E-15	1.89E-15	-241.0531	-145.8116	0.6178618	0	3.17E-09	6.87E-14	4.58E-15
1965	PEX10	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.292403522	0.255161602	2.17E-15	2.34E-15	536.0409684	887.9174192	3.309487773	0	4.03E-09	8.73E-14	5.82E-15
2495	SLC25A22	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.4133687	0.4034258	8.24E-15	8.70E-15	-1461.308	-872.2181	3.82161	0	1.53E-08	3.32E-13	2.21E-14
1645	MRPS26	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.4260734	0.4062828	9.18E-15	9.23E-15	-6400.74	-3816.775	4.546991	0	1.71E-08	3.70E-13	2.46E-14
2929	TUBB3	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.08117664	0.06560336	1.85E-14	2.02E-13	92209.37	155611.9	3.029796	0	3.44E-08	7.43E-13	4.95E-14
548	CMPK2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.2373534	0.2244271	2.46E-14	2.64E-14	-554.3335	-327.6103	4.817829	0	4.57E-08	9.88E-13	6.58E-14
549	CMPK2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2373534	0.2244271	2.54E-14	2.71E-14	-1814.983	-1072.329	4.817829	0	4.72E-08	1.02E-12	6.79E-14
1598	MKRN2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.285891845	0.273788317	1.75E-13	2.03E-13	-870.8964586	-504.8656974	2.374346004	0	3.25E-07	7.02E-12	4.67E-13
1264	IGHV3-38	"Bacteria,Firmicutes,Negativicutes"	0.274483422	0.193870468	2.65E-13	2.88E-13	-3107.961382	-1793.860105	7.036597899	0	4.93E-07	1.06E-11	7.08E-13
2286	RFTN1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.5285323	0.5205413	3.46E-13	3.60E-13	202.6025	352.0233	2.969447	0	6.44E-07	1.39E-11	9.24E-13
339	C1QC	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.2011046	0.187564	3.93E-13	5.76E-13	-293.8355	-168.8815	2.558497	0	7.31E-07	1.57E-11	1.05E-12
875	ESYT2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.133678	0.1189945	4.05E-13	5.93E-13	-891.0276	-511.9521	2.458139	0	7.53E-07	1.62E-11	1.08E-12
2356	RPS13	"Bacteria,Firmicutes,Negativicutes"	0.1381513	0.1084324	4.14E-13	4.66E-13	318.4014	554.2914	1.246935	0	7.70E-07	1.66E-11	1.10E-12
654	CYP4X1	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.1142745	0.09926224	7.85E-13	1.80E-12	-0.2959145	-0.1687778	0.005678944	0	1.46E-06	3.14E-11	2.09E-12
31	ACOT8	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.3328873	0.3098834	1.31E-12	1.31E-12	-5845.053	-3314.351	4.533638	0	2.43E-06	5.22E-11	3.48E-12
2143	PRMT2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.2262305	0.1995487	1.46E-12	1.46E-12	229755.8	405723.4	8.573209	0	2.72E-06	5.85E-11	3.89E-12
1733	NASP	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.1406538	0.1260886	1.49E-12	3.29E-12	-294.161	-166.5466	2.563172	0	2.77E-06	5.94E-11	3.96E-12
2126	PRG2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.2404834	0.2276102	1.51E-12	1.95E-12	-306.7064	-173.6223	2.699828	0	2.80E-06	6.02E-11	4.01E-12
479	CHAF1A	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.1500602	0.1356544	2.30E-12	2.47E-12	566.1935	1005.242	8.02323	0	4.28E-06	9.19E-11	6.12E-12
1558	MEIOB	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.1158531	0.1008675	2.34E-12	3.40E-12	-819.0444	-461.2245	7.258959	0	4.35E-06	9.34E-11	6.22E-12
75	AIDA	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2695486	0.2571681	3.77E-12	4.03E-12	-1296.579	-725.864	3.702405	0	7.02E-06	1.51E-10	1.00E-11
1956	PDP1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2792559	0.2670399	4.03E-12	4.33E-12	-1235.18	-690.9245	3.530446	0	7.49E-06	1.61E-10	1.07E-11
20	ABI1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.408446498	0.398420167	4.30E-12	4.30E-12	104757.9377	187433.2682	3.930044493	0	8.00E-06	1.72E-10	1.14E-11
2953	UBA3	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.1360927	0.1214502	4.71E-12	1.06E-11	-266.6315	-148.8513	2.432788	0	8.77E-06	1.88E-10	1.25E-11
136	ANKRD44	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2823521	0.2701886	5.92E-12	6.40E-12	-1224.403	-681.5551	3.521621	0	1.10E-05	2.36E-10	1.57E-11
755	DPM1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2686957	0.2563007	8.51E-12	9.25E-12	-1386.556	-768.1951	4.011498	0	1.58E-05	3.39E-10	2.26E-11
659	DAG1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.09430576	0.07895501	1.02E-11	6.11E-11	-276.3556	-152.7466	2.50761	0	1.89E-05	4.06E-10	2.70E-11
1510	MAP1S	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.362057	0.3164897	1.15E-11	1.18E-11	215.1848	389.9595	4.245469	0	2.14E-05	4.59E-10	3.06E-11
977	FN3K	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.0958022	0.08047682	1.16E-11	6.52E-11	-267.8822	-147.8107	2.480117	0	2.15E-05	4.61E-10	3.07E-11
1102	GRWD1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii"	0.1116308	0.09657366	1.26E-11	1.27E-11	-7614.156	-4196.573	6.76605	0	2.34E-05	5.02E-10	3.34E-11
1090	GPM6A	"Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila"	0	-0.01694915	2.02E-11	7.51E-10	285.564	521.485	2.551533	0	3.75E-05	8.04E-10	5.35E-11
2367	RRAGA	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2086692	0.1952568	2.19E-11	2.41E-11	-1691.226	-925.0616	4.969909	0	4.07E-05	8.72E-10	5.81E-11
1037	GGH	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.1322705	0.1175632	2.49E-11	5.20E-11	-289.189	-157.896	2.663494	0	4.63E-05	9.90E-10	6.60E-11
2839	TNFRSF6B	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.4161155	0.3853847	3.15E-11	3.37E-11	428.0802	786.6832	3.389951	0	5.86E-05	1.25E-09	8.35E-11
2190	PTPN23	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.2209087	0.1799039	3.23E-11	4.52E-11	50.00295	91.9251	0.7660916	0	6.02E-05	1.29E-09	8.58E-11
881	EXOC2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2774283	0.2651813	3.43E-11	3.76E-11	-1186.382	-644.7776	3.513244	0	6.39E-05	1.37E-09	9.11E-11
287	BCS1L	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.288694	0.276638	3.59E-11	3.88E-11	-1252.681	-680.3728	3.712414	0	6.68E-05	1.43E-09	9.52E-11
904	FAM118B	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae"	0.3673108	0.3340114	3.72E-11	3.72E-11	156127.6	287603.2	8.186899	0	6.92E-05	1.48E-09	9.86E-11
94	AKT2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2590927	0.2465349	4.95E-11	5.39E-11	-1116.76	-603.6939	3.328422	0	9.22E-05	1.97E-09	1.31E-10
852	EPHA2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.396385	0.3861543	5.30E-11	5.30E-11	-281317.8	-151921.2	6.276465	0	9.86E-05	2.11E-09	1.40E-10
1174	HIST1H1T	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.4905675	0.4442554	6.66E-11	6.88E-11	-944.5922	-508.3631	4.03003	0	0.000123957	2.65E-09	1.76E-10
1710	MYEF2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.584691084	0.570370087	7.92E-11	8.05E-11	-269.1600078	-144.4744527	4.037537423	0	0.000147456	3.15E-09	2.10E-10
2877	TRAPPC6A	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus"	0.1699016	0.1412775	8.73E-11	9.08E-11	368.1771	686.9522	8.40665	0	0.000162521	3.47E-09	2.31E-10
3102	XPA	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae"	0.3498042	0.338784	9.44E-11	9.44E-11	128208.7	239502.5	6.851572	0	0.000175646	3.75E-09	2.50E-10
223	ATG16L1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2596425	0.2470941	1.13E-10	1.21E-10	-1188.904	-634.6756	3.595453	0	0.000209674	4.48E-09	2.98E-10
1158	HERC4	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2816989	0.2695243	1.29E-10	1.40E-10	-1178.386	-627.6865	3.572241	0	0.000240748	5.14E-09	3.42E-10
1916	PANK4	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2569023	0.2443074	1.30E-10	1.42E-10	-1388.15	-739.3417	4.201579	0	0.000242378	5.17E-09	3.45E-10
2836	TNFAIP8L2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.3929346	0.3495727	1.32E-10	1.37E-10	-967.0447	-514.9377	4.203947	0	0.000245929	5.25E-09	3.50E-10
990	FXR2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.39653	0.3863017	1.58E-10	1.58E-10	-209357	-111161.7	4.740446	0	0.000293883	6.27E-09	4.18E-10
1410	LANCL2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2606237	0.2480919	1.83E-10	2.02E-10	-1246.66	-660.3327	3.803351	0	0.000341202	7.28E-09	4.85E-10
623	CSNK2A1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.250525071	0.237822106	1.91E-10	2.08E-10	-1220.230753	-645.911428	3.725788688	0	0.000355114	7.58E-09	5.05E-10
398	CBX3	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.1347511	0.1200859	2.03E-10	3.57E-10	-464.0904	-245.4045	4.392366	0	0.000378304	8.07E-09	5.37E-10
47	ADH1B	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.2190474	0.2058109	2.60E-10	3.29E-10	-294.0833	-154.8729	2.850405	0	0.000483803	1.03E-08	6.87E-10
849	EPCAM	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.395346046	0.385097674	3.82E-10	3.86E-10	-1818.677021	-951.5339367	1.510648652	0	0.000710026	1.51E-08	1.01E-09
2391	SARS2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2497886	0.2370732	9.14E-10	9.95E-10	-1137.452	-585.8765	3.57824	0	0.001701599	3.62E-08	2.41E-09
2246	RAP2B	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	2.22E-16	-0.01694915	9.57E-10	1.78E-07	-958.1384	-493.0962	3.016608	0	0.001781377	3.79E-08	2.52E-09
1	A2ML1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Vescimonas,Vescimonas coprocola"	0	-0.016949153	1.00E-09	1.86E-07	1206.030477	2345.371917	2.477933733	0	0.001861598	3.96E-08	2.64E-09
1496	MAGED2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2595289	0.2469785	1.03E-09	1.11E-09	-1148.642	-590.3306	3.621943	0	0.001916483	4.08E-08	2.71E-09
1783	NEK9	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2453051	0.2325137	1.48E-09	1.61E-09	-1136.79	-580.2344	3.610231	0	0.002751555	5.85E-08	3.89E-09
396	CBX1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.01694915	1.48E-09	2.76E-07	-266.1107	-135.8177	2.61697	0	0.002761115	5.87E-08	3.91E-09
2219	RAB23	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.2819249	0.2697541	1.57E-09	1.75E-09	-378.1626	-192.7941	3.760501	0	0.002922905	6.21E-08	4.14E-09
1311	IPO5	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.2521721	0.2394971	1.63E-09	1.77E-09	-1240.308	-631.9054	3.945225	0	0.003026033	6.43E-08	4.28E-09
2491	SLC1A4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.1454358	0.1309516	1.74E-09	1.77E-09	3559.271	6995.192	6.155299	0	0.003233117	6.87E-08	4.57E-09
1454	LNPEP	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.01694915	1.91E-09	3.55E-07	-252.1909	-128.08	2.517793	0	0.003554711	7.55E-08	5.03E-09
2467	SH3GLB2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.016949153	1.94E-09	3.61E-07	-251.2592203	-127.5687558	2.554868052	0	0.003608779	7.66E-08	5.10E-09
2672	STXBP1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.257430793	0.244844874	1.97E-09	2.14E-09	-1130.093942	-573.5848867	3.608719053	0	0.003667724	7.79E-08	5.19E-09
1940	PDCD10	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.2514889	0.2388023	2.06E-09	2.38E-09	-412.4343	-209.1476	4.124001	0	0.003835393	8.14E-08	5.42E-09
173	ARFIP1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.01694915	2.07E-09	3.85E-07	-270.6257	-137.2225	2.706302	0	0.003854055	8.18E-08	5.45E-09
1837	NQO2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.1037245	0.08853342	2.14E-09	4.98E-09	-412.6604	-209.1053	4.129448	0	0.003982833	8.46E-08	5.63E-09
2201	PURB	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.01694915	2.34E-09	4.36E-07	-262.7113	-132.8819	2.658325	0	0.004359431	9.25E-08	6.16E-09
584	COPS6	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.2308385	0.2178018	2.43E-09	2.81E-09	-368.6746	-186.3368	3.766249	0	0.004528013	9.61E-08	6.40E-09
788	EEA1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	1.11E-16	-0.01694915	2.53E-09	4.71E-07	-260.284	-131.4486	2.66114	0	0.004710873	1.00E-07	6.66E-09
3077	WDR61	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.01694915	2.76E-09	5.13E-07	-266.1626	-134.1852	2.702306	0	0.005129563	1.09E-07	7.25E-09
2380	RUFY1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.01694915	2.87E-09	5.34E-07	-256.9476	-129.4341	2.561143	0	0.005338063	1.13E-07	7.54E-09
61	AGFG2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii"	0.3632613	0.3524691	3.00E-09	3.00E-09	-4769.443	-2400.29	4.690394	0	0.005588629	1.19E-07	7.90E-09
2131	PRKAG1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0	-0.01694915	3.06E-09	5.69E-07	-261.1298	-131.3654	2.656994	0	0.005697105	1.21E-07	8.05E-09
